이메일 주소,이름,지역,진료과목,전화번호,웹사이트
webtick@gmail.com,프리마피부과의원 강서,서울특별시 강서구,피부과,,https://www.primaderma.co.kr
hojclinic@naver.com,해온정한의원,서울특별시 강서구,피부과,,https://hojclinic.com
"asxvmprobertest@gmail.com, smart.journey.prober@gmail.com",에스엔재활의학과내과의원,서울특별시 노원구,피부과,,https://sites.google.com/view/snrmim
jsale31@naver.com,청담보드레의원,서울특별시 노원구,피부과,,https://www.cd-bodre.com/
"blue5814@naver.com, manofpro@gmail.com",애플산부인과의원 신림점,서울특별시 관악구,피부과,,https://booking.naver.com/booking/13/bizes/450013
jin3939@naver.com,바를정 한방병원,서울특별시 관악구,피부과,,https://barrrjung-hospital.co.kr/
chan6708@naver.com,어성초한의원,서울특별시 관악구,피부과,,https://eosungcho.imweb.me/
tnf17@naver.com,톡스앤필의원 강동천호,서울특별시 강동구,피부과,,https://booking.naver.com/booking/13/bizes/553160
"admin@maeil365.kr, purple-wave@naver.com",강동길동 매일365한의원,서울특별시 강동구,피부과,,http://www.maeil365.kr/
koreailsun3@hanmail.net,강동다나365한의원,서울특별시 강동구,피부과,,http://dana365.co.kr/
"odamaster00@gmail.com, webtick@gmail.com",오다한의원 둔촌,서울특별시 강동구,피부과,,https://dc.odamd.com/
cjle0317@hanmail.net,조정래한의원,서울특별시 강동구,피부과,,http://조정래한의원.com/
doctors365@naver.com,닥터스피부과의원 신도림,서울특별시 구로구,피부과,,https://sindorim.doctors365.co.kr/
samsfeel@naver.com,삼성필의원,서울특별시 동작구,피부과,,https://feel-clinic.co.kr/
arikim73@gmail.com,엘여성의원,서울특별시 동작구,피부과,,http://www.lwomenclinic.co.kr/
wei1211@naver.com,송가한의원,서울특별시 용산구,피부과,,https://booking.naver.com/booking/13/bizes/1163916
info@hosooclinic.com,호수의원,서울특별시 용산구,피부과,,http://www.hosooclinic.com/
babjyo@hanmail.net,아란의원,서울특별시 용산구,피부과,,https://www.aranclinic.co.kr/kr/
alexander89k@naver.com,본라인한의원 시청역점,서울특별시 중구,피부과,,http://boneline.kr
doctors365@naver.com,동대문 닥터스피부과의원,서울특별시 동대문구,피부과,,https://dongdaemun.doctors365.co.kr
steadylong@naver.com,365본맥한의원,서울특별시 성북구,피부과,,https://bonmaek.dothome.co.kr/
egoettu@gmail.com,365봄한의원,서울특별시 은평구,피부과,,http://www.365bom.com/default/sub3/sub01.php
yhhcw6@hanmail.net,똑바로정형외과의원,서울특별시 양천구,피부과,,http://똑바로정형외과.com
gotaret@gmail.com,포레스트피부과의원,서울특별시 양천구,피부과,,https://forestskin.co.kr
ahyunjae7680@gmail.com,아현재한의원,서울특별시 양천구,피부과,,https://ahyunjae.com/
baroyou@mail.com,바로유한의원 중랑면목동,서울특별시 중랑구,피부과,,http://www.baroyou.net/
"healingin@naver.com, nhealingin@naver.com",내몸사랑한의원,경기도 수원시,피부과,,https://www.youtube.com/@Dr.kangTV
"saintmary06@naver.com, stmary02@naver.com",세인트마리여성병원,경기도 수원시,피부과,,http://www.saintmary.kr/
yeonojae@naver.com,연오재한의원,경기도 고양시,피부과,,https://booking.naver.com/booking/13/bizes/889913
ilsanbaro@naver.com,일산바로한의원,경기도 고양시,피부과,,http://www.ilsanbaro.com/
mihana111@naver.com,용인미하나의원,경기도 용인시,피부과,,http://www.mi1.co.kr/
arneclinic.korea@gmail.com,아르네의원,경기도 안산시,피부과,,https://arne-clinic.com/
"da-general2@naver.com, daprs1@naver.com",디에이성형외과의원,서울특별시 강남구,성형외과,,http://www.daprs.com/
yaan09@naver.com,얀의원,서울특별시 강남구,성형외과,,https://yaanclinic.com
"nthecellskin@naver.com, thecellskin@naver.com",더셀피부과의원 강남본점,서울특별시 강남구,성형외과,,https://www.youtube.com/@thecellskin
zotaping@naver.com,핑슬림의원,서울특별시 서초구,성형외과,,https://pingclinic.kr
nartnavi2022@naver.com,리프업의원 잠실,서울특별시 송파구,성형외과,,https://youtu.be/uJSx1XM5yws?si=OyAlWzrDO8xeA0-u
admarketeam@gmail.com,포엘의원,서울특별시 송파구,성형외과,,https://www.foelclinic.com
reyoung@gmail.com,리영의원,서울특별시 송파구,성형외과,,http://www.reyoung.co.kr
"bespokeclinic@naver.com, nodcompany@naver.com",비스포크의원,서울특별시 마포구,성형외과,,https://www.youtube.com/@doctorilse
yuyu_0623@naver.com,에스탑의원,서울특별시 강서구,성형외과,,http://artline3.medirang.com/
roadps@naver.com,로드성형외과의원,서울특별시 강서구,성형외과,,http://www.roadps.co.kr/
fark0909@naver.com,메가비뇨의학과의원 신림역,서울특별시 관악구,성형외과,,http://www.uromega.kr
zue@k.dk,강동성심병원,서울특별시 강동구,성형외과,,http://www.kdh.or.kr
primiclinic@gmail.com,프리미의원,서울특별시 성동구,성형외과,,https://primiclinic.com/
garnetps100@gmail.com,가넷성형외과의원,서울특별시 강남구,성형외과,,http://www.garnetps.co.kr/?mik=place
drsun7500@naver.com,닥터선의원,서울특별시 용산구,성형외과,,http://drsunclinic.co.kr/
contact@hoan.clinic,호안의원,서울특별시 용산구,성형외과,,https://hoan.clinic/
bestpsclinic@naver.com,체리성형외과의원,서울특별시 서대문구,성형외과,,http://www.cherryps.com
oracleprs@naver.com,오라클성형외과의원 동대문점,서울특별시 동대문구,성형외과,,https://moracleprs4np.zaemit.com/
"yonseiclinic1@naver.com, yonseiclinic@yonseiclinic.net",연세신효선성형외과의원,서울특별시 강북구,성형외과,,http://www.yonseiclinic.net/
jmb1119@hih.or.kr,홍익병원,서울특별시 양천구,성형외과,,https://www.hih.or.kr/
whryaos@naver.com,고은미인의원,경기도 수원시,성형외과,,http://www.gounmiin.co.kr/
tatoawirye@naver.com,타토아의원 위례,경기도 성남시,성형외과,,http://tatoawi.co.kr
ssfmc@hanmail.net,미앤아이의원 성남,경기도 성남시,성형외과,,http://www.sn-meiclinic.co.kr/
i6043@paik.ac.kr,인제대학교일산백병원,경기도 고양시,성형외과,,http://www.paik.ac.kr/ilsan/
turtlefo@hanmail.net,베르나르의원,경기도 용인시,성형외과,,http://www.bernard.co.kr/
youyou531@hanmail.net,한나이브성형외과의원,경기도 안양시,성형외과,,http://beautifuleve.co.kr/main/
abloompsclinic@naver.com,에이블룸성형외과의원,서울특별시 강남구,피부클리닉,,https://abloomclinic.com/
1purum@gmail.com,푸름외과의원,서울특별시 강북구,피부클리닉,,http://www.purumveinclinic.com/
lovecure@hanmail.net,동의보감한의원,서울특별시 관악구,피부클리닉,,http://www.greencare365.com/
seongho0717@naver.com,경희오늘한의원,서울특별시 노원구,피부클리닉,,https://oneul.quv.kr/
angel_i_ped@naver.com,엔젤 i 의원,서울특별시 도봉구,피부클리닉,,https://angel-i.net
helpcustomer@naver.com,아이들소아청소년과의원,서울특별시 성동구,피부클리닉,,https://smartstore.naver.com/
iohoon@naver.com,아침한의원,서울특별시 종로구,피부클리닉,,http://www.damiindiet.com/
jeongonhani@gmail.com,정온한의원,경기도 남양주시,피부클리닉,,https://sites.google.com/view/jeongon
kmedjin@naver.com,고운몸한의원 평택,경기도 평택시,피부클리닉,,https://booking.naver.com/booking/13/bizes/261324?area=pll
official@woorimediclinic.kr,우리메디의원,경기도 평택시,피부클리닉,,https://www.woorimediclinic.kr
uoneclinic@naver.com,유원의원,경기도 의정부시,피부클리닉,,http://www.uoneclinic.com/
ahaped12@naver.com,아하소아청소년과의원,경기도 광주시,피부클리닉,,https://ahaped-mo.imweb.me
easyclinic365@naver.com,하남e편한메디컬의원,경기도 하남시,피부클리닉,,https://sites.google.com/view/easyclinic-365
em365dongtan@gmail.com,동탄이엠365의원,경기도 화성시,피부클리닉,,https://www.em365dongtan.co.kr/
siaclinicgn@gmail.com,시아의원,서울특별시 강남구,스킨클리닉,,https://gangnam.sia-clinic.com/
ksyclinic38@naver.com,김송이의원,서울특별시 강남구,스킨클리닉,,https://www.ksy-clinic.co.kr/
webtick@gmail.com,미앤미의원 강남,서울특별시 서초구,성형클리닉,,http://gn.branch.mimimi.co.kr/event/event_list.php
strider0622@naver.com,더케어클리닉의원,서울특별시 송파구,성형클리닉,,http://thecareclinic.kr
mendclinic.hannam@gmail.com,멘드의원,서울특별시 용산구,성형클리닉,,http://www.mendclinic.kr/
dltmfrl621@naver.com,스위스의원,경기도 수원시,성형클리닉,,http://www.swissbeauty.co.kr
apple_appn@naver.com,애플산부인과의원 분당,경기도 성남시,성형클리닉,,https://booking.naver.com/booking/13/bizes/444116
