hospital_name,institution_type,specialty,departments,address,sido,sigungu,dong,phone,website,email,representative,bed_count,doctor_count,established_date,ykiho
비에스티성형외과의원,의원,,,"서울특별시 강남구 영동대로 616, 6,7층 (삼성동)",서울,강남구,삼성동,02-542-2050,https://youtube.com/@bstps,yt-support-solutions-kr@google.com,,0,2,20190404,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNTgxMzUxIzUxIyQxIyQ1IyQ5OSQyNjEyMjIjNjEjJDEjJDgjJDgz
비엔성형외과의원,의원,,,"서울특별시 강남구 테헤란로 105, 3층 (역삼동)",서울,강남구,역삼동,552-9100,http://bnps.co.kr/,hosting@gabia.com,,0,1,20141224,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNDgxMTkxIzUxIyQxIyQxIyQ3MiQzNjE4MzIjNDEjJDEjJDgjJDgz
비온성형외과의원,의원,,,"서울특별시 강남구 도산대로 108, 4층 (논현동, 렉스타워)",서울,강남구,논현동,541-9559,http://bon-ps.com/,bonps2017@gmail.com,,0,1,20020516,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkMzgxMzUxIzIxIyQxIyQ5IyQ4MiQyNjEwMDIjNDEjJDEjJDgjJDgz
비타민의원,의원,,,"서울특별시 중랑구 망우로 473, 무궁화빌딩 3층 (망우동)",서울,중랑구,망우동,02-493-0900,https://youtube.com/@비타민의원,yt-support-solutions-kr@google.com,,0,1,20160414,JDQ4MTg4MSM1MSMkMiMkOCMkMDAkMzgxMTkxIzExIyQxIyQzIyQwMyQyNjEwMDIjNjEjJDEjJDQjJDgz
비티성형외과의원,의원,,,"서울특별시 서초구 서초대로77길 17, BLOCK77 702호 (서초동)",서울,서초구,서초동,,https://www.btprs.co.kr,btps0518@naver.com,,0,3,20230509,JDQ4MTg4MSM1MSMkMiMkOCMkMDAkMzgxOTYxIzExIyQxIyQzIyQ3OSQ0NjE0ODEjODEjJDEjJDYjJDgz
비티에프의원,의원,,,"서울특별시 강남구 언주로 869, 서영빌딩 5층 502호 (신사동)",서울,강남구,신사동,02-542-4067,http://btfclinic.co.kr/,medyams@naver.com,,0,1,20210927,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNTgxMzUxIzIxIyQxIyQxIyQ3MiQzNjEyMjIjNjEjJDEjJDgjJDgz
빌리프성형외과의원,의원,,,"서울특별시 서초구 강남대로 531, 4,5,6 층 (반포동)",서울,서초구,반포동,02-567-5255,https://vlif.co.kr/06_etc/etc01.php,vlifps2@naver.com,심우철,0,9,20210706,JDQ4MTg4MSM1MSMkMiMkOCMkMDAkMzgxMzUxIzExIyQyIyQzIyQwMCQyNjE4MzIjNjEjJDEjJDAjJDgz
빛이난다의원,의원,,,"서울특별시 중구 명동8길 8-9, 2~4층 (명동2가)",서울,중구,명동2가,02-318-1102,http://btnanda.com,btnd@btnanda.com,,0,1,20210913,JDQ4MTg4MSM1MSMkMiMkOCMkMDAkMzgxMzUxIzExIyQxIyQ3IyQ2MiQyNjEyMjIjNDEjJDEjJDQjJDgz
쁘띠플러스의원,의원,,,"서울특별시 강서구 공항대로 186, 2층 201~2호 (마곡동)",서울,강서구,마곡동,02-2661-7101,https://youtube.com/@petitplusclinic-mg,yt-support-solutions-kr@google.com,,0,1,20201027,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNTgxOTYxIzMxIyQxIyQ3IyQ5MiQ0NjE0ODEjODEjJDEjJDIjJDgz
사이성형외과의원,의원,,,"서울특별시 강남구 논현로 841, 제이비 미소 빌딩 3층 308호,309호 (신사동)",서울,강남구,신사동,02-512-4647,https://www.saips.co.kr,hello@saips.co.kr,,0,1,20250829,JDQ4MTg4MSM1MSMkMiMkOCMkMDAkMzgxMTkxIzIxIyQxIyQ1IyQ3MiQyNjE0ODEjNjEjJDEjJDAjJDgz
삼성수안과의원,의원,,,"서울특별시 관악구 남부순환로 1934, 낙성대빌딩 201호 (봉천동)",서울,관악구,봉천동,02-887-7500,https://samsungsueye.com,samsungsueye@naver.com,안과,0,1,20220628,JDQ4MTg4MSM1MSMkMiMkOCMkMDAkMzgxMzUxIzMxIyQxIyQzIyQxMyQyNjE0ODEjNjEjJDEjJDQjJDgz
삼성정형외과의원,의원,,,"서울특별시 구로구 개봉로 66, 지하1층,1~2층일부 (개봉동)",서울,구로구,개봉동,02-2618-6611,http://구로삼성탑정형외과.com,gsamsungtop@naver.com,김형직,0,1,20050930,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkMzgxMTkxIzIxIyQxIyQ1IyQ3MiQyNjEyMjIjNzEjJDEjJDgjJDgz
샤인더마의원,의원,,,"서울특별시 성동구 왕십리로 331, 공영빌딩 4층 (하왕십리동)",서울,성동구,하왕십리동,02-6951-1870,http://www.shinederma.com,shinederma11@gmail.com,,0,2,20220812,JDQ4MTg4MSM1MSMkMiMkOCMkMDAkMzgxMzUxIzMxIyQxIyQ3IyQ4MiQyNjEwMDIjODEjJDEjJDIjJDgz
샤인의원,의원,,,"서울특별시 양천구 오목로 322, 보성빌딩 2층 (목동)",서울,양천구,목동,02-2654-4440,http://shineclinic7.com/,01198765403@naver.com,홍현표,0,1,20070531,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkMzgxNzAyIzMxIyQxIyQ3IyQ4MiQzNjE4MzIjNDEjJDEjJDQjJDgz
샤인의원,의원,,,"서울특별시 서초구 신반포로 339, 논현빌딩 213호 (잠원동)",서울,서초구,잠원동,02-542-1357,http://shineclinic7.com/,01198765403@naver.com,홍현표,0,1,20200409,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNTgxOTYxIzIxIyQxIyQ5IyQ2MiQzNjE4MzIjNjEjJDEjJDQjJDgz
샤프(SHARP)성형외과의원,의원,,,"서울특별시 서초구 사평대로 368, 케이플라츠 신논현(구. 중앙화촌빌딩) 8층 (서초동)",서울,서초구,서초동,02-599-8875,http://sharpps.kr,sharpps.drk@gmail.com,전화번호,0,1,20220517,JDQ4MTg4MSM1MSMkMiMkOCMkMDAkMzgxMzUxIzMxIyQxIyQzIyQ4OSQzNjE4MzIjNjEjJDEjJDAjJDgz
서래성형외과의원,의원,,,"서울특별시 서초구 반포대로 291, 원베일리 스퀘어 4층 413~414호 (반포동)",서울,서초구,반포동,02-547-3351,https://www.youtube.com/@서래성형외과,yt-support-solutions-kr@google.com,서울성모,0,1,20201207,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNDgxNzAyIzIxIyQxIyQ1IyQ3MiQ0NjEwMDIjNDEjJDEjJDgjJDgz
서상우성형외과의원,의원,,,"서울특별시 강남구 압구정로28길 40, 신사동 더원 빌딩 4층 (신사동)",서울,강남구,신사동,02-512-5753,http://www.drseosw.com/,psseosw@naver.com,,0,1,20180222,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNDgxNzAyIzMxIyQxIyQ3IyQ4MiQyNjEwMDIjNTEjJDEjJDIjJDgz
서울가정의학과의원,의원,,,"서울특별시 강동구 양재대로 1466, (길동)",서울,강동구,길동,02-474-8281,https://daybeauclinic02.com/branch/,dilis109@naver.com,김동영,0,1,20100407,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNDgxMzUxIzQxIyQxIyQ3IyQ2MiQzNjEyMjIjODEjJDEjJDYjJDgz
서울베스트외과의원,의원,,,"서울특별시 강남구 테헤란로 109, 강남제일빌딩 7층 (역삼동)",서울,강남구,역삼동,02-566-2030,https://youtube.com/channel/UCc-j8OZFhmgWukoc0pnkwNA?si=uIDuhfSuIHGngWox,yt-support-solutions-kr@google.com,미라클스,0,1,20191220,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNTgxOTYxIzIxIyQxIyQxIyQ5OSQzNjE4MzIjODEjJDEjJDIjJDgz
서울위드성형외과의원,의원,,,"서울특별시 강남구 논현로155길 5, (신사동, 지하1층일부, 2층, 4층)",서울,강남구,신사동,02-517-3095,https://www.youtube.com/channel/UCxvzX9p0XEAcB5naT-EMBYw,yt-support-solutions-kr@google.com,김지혁원,0,1,20080718,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNDgxMzUxIzExIyQxIyQzIyQ4OSQyNjE4MzIjODEjJDEjJDIjJDgz
서울유정갑외과의원,의원,,,"서울특별시 서초구 서초대로77길 3, 1206호 (서초동, 아라타워)",서울,서초구,서초동,02-534-4205,http://www.seoulbreast.com/,"info@medica.com, moreekim@naver.com",,0,1,20160328,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNDgxNzAyIzMxIyQxIyQzIyQ3MiQzNjEwMDIjNDEjJDEjJDgjJDgz
서초 바른빛안과의원,의원,,,"서울특별시 서초구 사임당로 143, Cross 143 305,306,307호 (서초동)",서울,서초구,서초동,02-6243-2000,https://barunbiteye.com,info@paqson.com,이미지,0,1,20210317,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNTgxOTYxIzUxIyQxIyQxIyQ5MiQyNjEwMDIjNTEjJDEjJDYjJDgz
서초서울마더스성형외과의원,의원,,,"서울특별시 서초구 동작대로 150, 얼굴상처 치료전문빌딩 B1,1,2,3층 (방배동)",서울,서초구,방배동,02-525-2375,https://www.mothersps.com,admin@mothersps.com,이미지,0,2,20151124,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNDgxNzAyIzIxIyQxIyQxIyQ5MiQ0NjE0ODEjNDEjJDEjJDgjJDgz
설재윤성형외과의원,의원,,,"서울특별시 강남구 논현로159길 10, 4층 (신사동)",서울,강남구,신사동,02-3442-7788,https://www.seoljaeyoon.co.kr,seoljyps@naver.com,소개,0,1,20161206,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNDgxMTkxIzExIyQyIyQzIyQwMCQyNjEwMDIjNzEjJDEjJDgjJDgz
성낙관성형외과의원,의원,,,"서울특별시 강남구 압구정로 461, (청담동, 네이처포엠 301~303호)",서울,강남구,청담동,02-3443-5506,https://youtube.com/@SungNakKwan_PlasticSurgery,yt-support-solutions-kr@google.com,,0,1,20000127,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkMzgxMzUxIzMxIyQxIyQzIyQwMyQzNjE4MzIjNDEjJDEjJDgjJDgz
성수멜팅의원,의원,,,"서울특별시 성동구 아차산로 113, 삼진빌딩 4층 403호 (성수동2가)",서울,성동구,성수동2가,02-468-7179,https://youtube.com/@seongsu_meltingclinic,yt-support-solutions-kr@google.com,,0,1,20240425,JDQ4MTg4MSM1MSMkMiMkOCMkMDAkMzgxMzUxIzIxIyQxIyQ1IyQ4MiQzNjEyMjIjNDEjJDEjJDQjJDgz
성품성형외과의원,의원,,,"서울특별시 서초구 강남대로 519, 도충빌딩 5층 (반포동)",서울,서초구,반포동,02-549-0077,https://sungpumps.com,sungpumps@naver.com,이미지,0,1,20230516,JDQ4MTg4MSM1MSMkMiMkOCMkMDAkMzgxOTYxIzExIyQxIyQzIyQ4OSQ0NjE0ODEjNjEjJDEjJDgjJDgz
세니아의원,의원,,,"서울특별시 서초구 강남대로 441, 서산빌딩 4층,13층 (서초동)",서울,서초구,서초동,02-1661-2365,https://youtube.com/@XeniaClinic,yt-support-solutions-kr@google.com,,0,27,20221024,JDQ4MTg4MSM1MSMkMiMkOCMkMDAkMzgxMzUxIzQxIyQxIyQ3IyQ2MiQ0NjE0ODEjNzEjJDEjJDgjJDgz
세예의원,의원,,,"서울특별시 서초구 서초대로77길 55, 에이프로 스퀘어 10층 (서초동)",서울,서초구,서초동,,https://www.youtube.com/@SeyeClinic,"seyeclinic.kr@gmail.com, yt-support-solutions-kr@google.com",,0,10,20240913,JDQ4MTg4MSM1MSMkMiMkOCMkMDAkMzgxOTYxIzQxIyQyIyQ3IyQwMCQzNjEyMjIjODEjJDEjJDYjJDgz
셀러블153강남의원,의원,,,"서울특별시 강남구 언주로 720, B3층,B101-110,B118-136,214호 (논현동)",서울,강남구,논현동,02-511-8100,http://cellable153.com/,"cellable153@gmail.com, cellable153m@naver.com",,0,3,20241031,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNDgxMzUxIzUxIyQxIyQ1IyQ3OSQzNjEyMjIjNTEjJDEjJDIjJDgz
셀린의원명동점,의원,,,"서울특별시 중구 남대문로7길 16, 소공 한국빌딩 1층 (소공동)",서울,중구,소공동,02-3789-0824,https://www.cellinclinic8.com,webtick@gmail.com,커스텀시,0,1,20250116,JDQ4MTg4MSM1MSMkMiMkOCMkMDAkMzgxOTYxIzUxIyQxIyQ1IyQ3MiQyNjEwMDIjNjEjJDEjJDQjJDgz
셀업성형외과의원,의원,,,"서울특별시 강남구 압구정로80길 37, 이에스빌딩 5층 (청담동)",서울,강남구,청담동,02-549-7900,https://www.cellup-ps.com/,cellupps@gmail.com,오대명,0,1,20230823,JDQ4MTg4MSM1MSMkMiMkOCMkMDAkMzgxOTYxIzExIyQxIyQ3IyQ5OSQzNjE0ODEjNzEjJDEjJDgjJDgz
셀온피부과의원,의원,,,"서울특별시 강남구 선릉로152길 37, 청담동 올리브빌딩 3층 (청담동)",서울,강남구,청담동,02-546-1112,http://www.4clinic.co.kr,cellonclinic@naver.com,강승훈,0,1,20081231,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNDgxMzUxIzExIyQxIyQ3IyQ5OSQyNjE4MzIjNDEjJDEjJDgjJDgz
셀이즈랩의원,의원,,,"서울특별시 서초구 효령로 244, 메타제이빌딩 1~7층 (서초동)",서울,서초구,서초동,02-583-2220,https://www.cellis.co.kr/,webtick@gmail.com,,0,1,20260203,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNDgxNzAyIzQxIyQxIyQ3IyQxMyQzNjE4MzIjNDEjJDEjJDQjJDgz
셀피아의료생활협동조합셀피아의원,의원,,,"서울특별시 강남구 언주로 413, 태현빌딩 1-2층 (역삼동)",서울,강남구,역삼동,02-1833-8899,http://cellpia.net/,"abcdef@naver.com, cellpia4u@naver.com",,0,1,20140918,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNDgxNzAyIzIxIyQxIyQxIyQ4MiQyNjEyMjIjNjEjJDEjJDQjJDgz
소수의원,의원,,,"서울특별시 성동구 상원1길 5, 3층 (성수동1가)",서울,성동구,성수동1가,02-3409-1207,https://sosuclinic.com,sosuclinic@gmail.com,박소현,0,2,20240416,JDQ4MTg4MSM1MSMkMiMkOCMkMDAkMzgxOTYxIzIxIyQxIyQ5IyQ5MiQzNjE0ODEjNTEjJDEjJDIjJDgz
소유의원,의원,,,"서울특별시 강남구 강남대로 528, 1,2,10층 (논현동)",서울,강남구,논현동,0507-1483-2360,http://soyouclinic.com/,soyoumedicalclinic@gmail.com,임다원,0,2,20210802,JDQ4MTg4MSM1MSMkMiMkOCMkMDAkMzgxMzUxIzExIyQxIyQzIyQ5MiQzNjE0ODEjNDEjJDEjJDgjJDgz
속튼튼내과의원,의원,,,"서울특별시 은평구 통일로 855-8, 연신내진원와이타운 2층 201, 202호 (갈현동)",서울,은평구,갈현동,02-356-8055,https://soktntn-mo.imweb.me/,asdfjbpark@naver.com,이미지,0,2,20230403,JDQ4MTg4MSM1MSMkMiMkOCMkMDAkMzgxMzUxIzUxIyQxIyQ1IyQ3MiQ0NjEwMDIjNjEjJDEjJDQjJDgz
솜씨좋은산부인과의원,의원,,,"서울특별시 강남구 테헤란로 120, 상경빌딩 7층 (역삼동)",서울,강남구,역삼동,02-575-1599,https://www.ipigood.kr,ipigood1599@naver.com,소개,0,1,20250904,JDQ4MTg4MSM1MSMkMiMkMCMkMDAkNDgxNzAyIzIxIyQxIyQxIyQ3OSQzNjEyMjIjNDEjJDEjJDgjJDgz
수앤은의원,의원,,,"서울특별시 송파구 올림픽로 98, 성진빌딩 2층 (잠실동)",서울,송파구,잠실동,02-420-1777,https://www.sooneunclinic.com/,"605a7baede844d278b89dc95ae0a9123@sentry-next.wixpress.com, 8c4075d5481d476e945486754f783364@sentry.io, 8eb368c655b84e029ed79ad7a5c1718e@sentry.wixpress.com, c183baa23371454f99f417f6616b724d@sentry.wixpress.com, dd0a55ccb8124b9c9d938e3acf41f8aa@sentry.wixpress.com, sooneunclinic@naver.com",,0,1,20180629,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNTgxMzUxIzMxIyQxIyQzIyQxMyQzNjEyMjIjNjEjJDEjJDAjJDgz
순플러스성형외과의원,의원,,,"서울특별시 서초구 강남대로 589, 신사역멀버리힐스 12,13층 (잠원동)",서울,서초구,잠원동,02-547-1705,http://www.soonplus.com/,pssoon0@naver.com,인사말,0,4,20080728,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkMzgxNzAyIzUxIyQxIyQ1IyQ4OSQzNjEwMDIjNjEjJDEjJDgjJDgz
스노우의원,의원,,,"서울특별시 강남구 테헤란로 110, 6층 (역삼동, 캠브리지빌딩)",서울,강남구,역삼동,02-558-2700,http://www.snowprs.com,snowprs@gmail.com,,0,1,20140827,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNTgxMzUxIzMxIyQxIyQ3IyQ4MiQyNjE0ODEjNDEjJDEjJDQjJDgz
스마일정형외과의원,의원,,,"서울특별시 영등포구 도신로 235, 3층 (신길동)",서울,영등포구,신길동,02-833-7779,http://www.smilebone.com/main,help@anybuild.co.kr,,0,1,20161004,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNDgxNzAyIzQxIyQxIyQ3IyQxMyQyNjE4MzIjNzEjJDEjJDgjJDgz
스키니크의원,의원,,,"서울특별시 서초구 강남대로69길 10, 4층 (서초동)",서울,서초구,서초동,02-599-5966,https://youtube.com/@remakasePark,yt-support-solutions-kr@google.com,대한,0,2,20111215,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNDgxMTkxIzIxIyQxIyQ1IyQ4OSQzNjEwMDIjNjEjJDEjJDAjJDgz
스타1 의원,의원,,,"서울특별시 서대문구 통일로 415, 1,지하1층 (홍제동)",서울,서대문구,홍제동,02-3217-6500,http://www.styleps.co.kr,star16500@naver.com,장택환,0,1,20151231,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNDgxMzUxIzMxIyQyIyQ3IyQwMCQ0NjE0ODEjNDEjJDEjJDgjJDgz
스타라인성형외과의원,의원,,,"서울특별시 강남구 봉은사로 105, 3층 (논현동, 동양빌딩)",서울,강남구,논현동,02-3447-3336,https://www.youtube.com/@dr.smileline,yt-support-solutions-kr@google.com,신논현성,0,1,20161026,JDQ4MTg4MSM1MSMkMiMkOCMkMDAkMzgxMzUxIzIxIyQxIyQ5IyQ5OSQzNjEwMDIjODEjJDEjJDYjJDgz
스타성형외과의원,의원,,,"서울특별시 강남구 강남대로 438, 12층 1201호 (역삼동, 스타플렉스)",서울,강남구,역삼동,02-554-0233,http://www.starclinic.co.kr,hosting@gabia.com,,0,1,20021001,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkMzgxMzUxIzMxIyQxIyQ3IyQ3OSQyNjE0ODEjNTEjJDEjJDIjJDgz
스페셜이비인후과의원,의원,,,"서울특별시 서초구 강남대로85길 9, 2~5층 (반포동)",서울,서초구,반포동,0507-1414-3637,https://www.youtube.com/channel/UCS1EqlF3NbRsn1rfWL_7_qA,yt-support-solutions-kr@google.com,,0,2,20161129,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNDgxMTkxIzIxIyQxIyQxIyQ4MiQzNjEwMDIjNjEjJDEjJDAjJDgz
슬림영의원,의원,,,"서울특별시 중구 명동8나길 9, 명동근린생활시설 4층 (충무로1가)",서울,중구,충무로1가,02-318-2350,https://www.youtube.com/@slimble,yt-support-solutions-kr@google.com,,0,1,20230905,JDQ4MTg4MSM1MSMkMiMkOCMkMDAkMzgxOTYxIzExIyQxIyQ3IyQ3MiQyNjEwMDIjNjEjJDEjJDAjJDgz
시선성형외과의원,의원,,,"서울특별시 서초구 강남대로 429, 동일빌딩 6층 (서초동)",서울,서초구,서초동,02-595-7780,http://www.sisunps.com/,sisun.pr@gmail.com,,0,1,20160817,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNDgxNzAyIzQxIyQyIyQ3IyQwMCQ0NjE0ODEjNjEjJDEjJDAjJDgz
시안의원,의원,,,"서울특별시 서초구 강남대로 439, 7층-사용8층 (서초동, 유화빌딩)",서울,서초구,서초동,02-534-5555,http://www.cyanclinic.com/,cyanclinic@naver.com,,0,4,20131015,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNDgxMTkxIzIxIyQxIyQ1IyQ4MiQyNjEyMjIjNjEjJDEjJDgjJDgz
시즈의원,의원,,,"서울특별시 강남구 도산대로57길 24, 2층 (청담동)",서울,강남구,청담동,02-6207-1101,https://www.youtube.com/channel/UCQ5SHk4VxhTErb2q8X9GedQ,yt-support-solutions-kr@google.com,프로필,0,1,20201104,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNTgxOTYxIzMxIyQxIyQ3IyQxMyQyNjE4MzIjNDEjJDEjJDgjJDgz
시크릿성형외과의원,의원,,,"서울특별시 강남구 강남대로 372, (역삼동, 화인타워 4층)",서울,강남구,역삼동,1688-8538,https://www.youtube.com/channel/UClEootTsp1LcF4Gr3-PDtFQ,yt-support-solutions-kr@google.com,,0,2,20100809,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNTgxOTYxIzMxIyQyIyQzIyQwMCQzNjE4MzIjNjEjJDEjJDAjJDgz
신당센트럴이비인후과의원,의원,,,"서울특별시 중구 퇴계로 447, 2층 218호 (황학동, 황학 아크로타워)",서울,중구,황학동,02-2231-7690,https://sdcentralent-mo2.imweb.me,central20@naver.com,김지희,0,1,20200420,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNTgxOTYxIzIxIyQyIyQ5IyQwMCQyNjE4MzIjNjEjJDEjJDQjJDgz
신데렐라신사점성형외과의원,의원,,,"서울특별시 강남구 도산대로 157, 신웅타워2 2층 (신사동)",서울,강남구,신사동,02-511-0393,https://youtube.com/@cinderella_sinsa?si=Y6fe6ahBqdircHkT,yt-support-solutions-kr@google.com,,0,1,20250521,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkMzgxOTYxIzMxIyQxIyQ3IyQ3MiQzNjEwMDIjNjEjJDEjJDQjJDgz
신사에그의원,의원,,,"서울특별시 서초구 강남대로 613, 성락빌딩 3,5,6,7층 (잠원동)",서울,서초구,잠원동,02-542-5540,https://www.youtube.com/@halfboiled-talks,yt-support-solutions-kr@google.com,,0,4,20180316,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNTgxOTYxIzUxIyQxIyQxIyQ4MiQyNjEwMDIjNjEjJDEjJDgjJDgz
신사엘성형외과의원,의원,,,"서울특별시 강남구 강남대로 598, 보림빌딩 3,4층 (논현동)",서울,강남구,논현동,517-7410,http://www.sinsael.com/,sinsa_l@naver.com,,0,1,20160429,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNDgxNzAyIzMxIyQxIyQzIyQwMyQzNjE0ODEjNjEjJDEjJDQjJDgz
신소애여성의원,의원,,,"서울특별시 강남구 논현로 537, B2층, 2~5층 (역삼동)",서울,강남구,역삼동,02-3453-5712,http://www.sinsoeclinic.com,garden4814@naver.com,박정원,0,3,20030322,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkMzgxMzUxIzUxIyQxIyQ1IyQ2MiQzNjEwMDIjNDEjJDEjJDgjJDgz
아너스티성형외과의원,의원,,,"서울특별시 서초구 강남대로 589, 멀버리힐즈 8층 (잠원동)",서울,서초구,잠원동,02-542-3777,https://m.booking.naver.com/booking/13/bizes/563095,honestyps@naver.com,,0,1,20210714,JDQ4MTg4MSM1MSMkMiMkOCMkMDAkMzgxMzUxIzExIyQxIyQzIyQ2MiQyNjE4MzIjNDEjJDEjJDgjJDgz
아란의원,의원,,,"서울특별시 용산구 독서당로 71, 5층 (한남동)",서울,용산구,한남동,02-3785-3690,https://www.aranclinic.co.kr/kr/,babjyo@hanmail.net,이아란,0,1,20241129,JDQ4MTg4MSM1MSMkMiMkOCMkMDAkMzgxOTYxIzUxIyQxIyQxIyQ5MiQ0NjE0ODEjNDEjJDEjJDgjJDgz
아문성형외과의원,의원,,,"서울특별시 강동구 양재대로 1517, 남해빌딩 2층 202호 (천호동)",서울,강동구,천호동,02-474-1517,http://amunhospital.com/,amun2022@nate.com,박주석,0,4,20220404,JDQ4MTg4MSM1MSMkMiMkOCMkMDAkMzgxMzUxIzIxIyQxIyQ5IyQ2MiQzNjE0ODEjNjEjJDEjJDQjJDgz
아비쥬의원,의원,,,"서울특별시 마포구 양화로 147, 아일렉스 3층 (동교동)",서울,마포구,동교동,070-4708-2482,http://www.abijouclinicsh.com,test@web2002.co.kr,,0,1,20250110,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkMzgxNzAyIzUxIyQxIyQxIyQ5OSQyNjEwMDIjNjEjJDEjJDAjJDgz
아비쥬의원,의원,,,"서울특별시 강동구 올림픽로78길 60, 104동 312~314, 316~321호 (천호동, 강동 밀레니얼 중흥S-클래스)",서울,강동구,천호동,1544-0377,http://www.abijouclinicsh.com,test@web2002.co.kr,,0,2,20110513,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNTgxMzUxIzMxIyQxIyQzIyQ4OSQzNjEyMjIjNjEjJDEjJDgjJDgz
아비쥬의원,의원,,,"서울특별시 양천구 목동로 234, 경원빌딩 2층 (목동)",서울,양천구,목동,02-2603-0377,http://www.abijouclinicsh.com,test@web2002.co.kr,,0,1,20090914,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNTgxMzUxIzUxIyQxIyQ1IyQwMyQzNjE0ODEjNjEjJDEjJDgjJDgz
아비쥬의원,의원,,,"서울특별시 노원구 동일로 1417, 삼양빌딩 2층·5층·6층 (상계동)",서울,노원구,상계동,02-1544-0377,http://www.abijouclinicsh.com,test@web2002.co.kr,,0,4,20110201,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNTgxOTYxIzMxIyQxIyQ3IyQ3MiQyNjE0ODEjODEjJDEjJDIjJDgz
아비쥬의원,의원,,,"서울특별시 구로구 시흥대로 561, 동해빌딩 6,7층 (구로동)",서울,구로구,구로동,02-1544-0377,http://www.abijouclinicsh.com,test@web2002.co.kr,,0,2,20130227,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNTgxOTYxIzMxIyQxIyQ3IyQwMyQ0NjE0ODEjNjEjJDEjJDQjJDgz
아비쥬의원,의원,,,"서울특별시 강남구 선릉로 823, 한양빌딩 4층 (신사동)",서울,강남구,신사동,1544-0377,http://www.abijouclinicsh.com,test@web2002.co.kr,,0,2,20080620,JDQ4MTg4MSM1MSMkMiMkOCMkMDAkMzgxMzUxIzIxIyQxIyQxIyQ5MiQyNjEyMjIjODEjJDEjJDIjJDgz
아비쥬의원,의원,,,"서울특별시 송파구 올림픽로 96, 동신빌딩 6,7층 (잠실동)",서울,송파구,잠실동,1544-0377,http://www.abijouclinicsh.com,test@web2002.co.kr,,0,6,20150424,JDQ4MTg4MSM1MSMkMiMkOCMkMDAkMzgxOTYxIzUxIyQxIyQ1IyQ4OSQyNjEwMDIjNjEjJDEjJDgjJDgz
아우름의원,의원,,,"서울특별시 서초구 강남대로 429, 동일빌딩 8층 가호 (서초동)",서울,서초구,서초동,02-594-0080,http://www.aurumclinic.co.kr,pauls2001nz@hanmail.net,정해원,0,1,20120126,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNDgxOTYxIzMxIyQxIyQ3IyQ4OSQzNjEwMDIjODEjJDEjJDIjJDgz
아이미김성민성형외과의원,의원,,,"서울특별시 강남구 논현로168길 35, 목산빌딩,지하1층일부( (신사동)",서울,강남구,신사동,02-549-0652,http://www.imiksm.co.kr/,imips@naver.com,연구성과,0,1,20131216,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkMzgxMTkxIzIxIyQxIyQ5IyQ3OSQzNjEyMjIjNDEjJDEjJDQjJDgz
