hospital_name,institution_type,specialty,departments,address,sido,sigungu,dong,phone,website,email,representative,bed_count,doctor_count,established_date,ykiho
아이파크몰의원,의원,,,"서울특별시 용산구 한강대로23길 55, (한강로3가, 용산민자역사)",서울,용산구,한강로3가,02-2012-2510,,,,0,1,20050604,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkMzgxMTkxIzExIyQxIyQ3IyQxMyQyNjEwMDIjNjEjJDEjJDQjJDgz
아이핏성형외과의원,의원,,,"서울특별시 강남구 강남대로 596, 극동빌딩 701호 (논현동)",서울,강남구,논현동,02-512-5201,,,,0,1,20230713,JDQ4MTg4MSM1MSMkMiMkOCMkMDAkMzgxOTYxIzExIyQxIyQzIyQ5MiQyNjE4MzIjODEjJDEjJDYjJDgz
아이호성형외과의원,의원,,,"서울특별시 강남구 논현로167길 11, 2층 (신사동)",서울,강남구,신사동,,,,,0,1,20190924,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNTgxOTYxIzExIyQyIyQ3IyQwMCQzNjEwMDIjNTEjJDEjJDIjJDgz
아임의원,의원,,,"서울특별시 강남구 강남대로 516, 제아메디컬빌딩 2층 (논현동)",서울,강남구,논현동,02-549-0101,,,,0,1,20150326,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNDgxMTkxIzUxIyQxIyQ1IyQ5MiQ0NjEwMDIjODEjJDEjJDYjJDgz
아크성형외과의원,의원,,,"서울특별시 서초구 사평대로 368, 듀오 신논현빌딩 7,9층 (서초동)",서울,서초구,서초동,02-533-7800,,,,0,2,20211119,JDQ4MTg4MSM1MSMkMiMkOCMkMDAkMzgxMzUxIzIxIyQxIyQxIyQ5OSQzNjEwMDIjNjEjJDEjJDgjJDgz
아트인휴먼피부과의원,의원,,,"서울특별시 강남구 언주로 337, 동영문화센터 1층일부 (역삼동)",서울,강남구,역삼동,02-558-7275,,,,0,2,20070103,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNDgxMTkxIzQxIyQxIyQ3IyQ3OSQyNjEwMDIjNDEjJDEjJDQjJDgz
아틀리에성형외과의원,의원,,,"서울특별시 서초구 동광로 89, 1층 (방배동)",서울,서초구,방배동,02-533-1888,,,,0,1,20220204,JDQ4MTg4MSM1MSMkMiMkOCMkMDAkMzgxMzUxIzIxIyQxIyQ1IyQ3MiQyNjEyMjIjNDEjJDEjJDQjJDgz
안병준성형외과의원,의원,,,"서울특별시 서초구 방배로 103, 대명서리풀타워 5층 (방배동)",서울,서초구,방배동,02-552-1104,www.psahn.co.kr,,,0,1,20200713,JDQ4MTg4MSM1MSMkMiMkMCMkMDAkNTgxMzUxIzIxIyQxIyQxIyQ4OSQ0NjE0ODEjNDEjJDEjJDQjJDgz
안성민성형외과의원,의원,,,"서울특별시 송파구 올림픽로12길 4, 2층 (잠실동)",서울,송파구,잠실동,02-414-1114,,,,0,1,20201214,JDQ4MTg4MSM1MSMkMiMkOCMkMDAkMzgxMzUxIzQxIyQyIyQ3IyQwMCQ0NjEwMDIjODEjJDEjJDIjJDgz
안성열성형외과피부과의원,의원,,,"서울특별시 강남구 도산대로 116, 논현빌딩 2층 (논현동)",서울,강남구,논현동,512-2627,http://www.pscliahn.com,,,0,1,19960124,JDQ4MTg4MSM1MSMkMiMkMCMkMDAkNDgxNzAyIzIxIyQxIyQ1IyQ5OSQyNjE4MzIjNzEjJDEjJDgjJDgz
안성진성형외과의원,의원,,,"서울특별시 강남구 언주로159길 10, 3,4,5층 (신사동)",서울,강남구,신사동,02-3477-6969,,,,0,1,20030319,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNDgxNzAyIzIxIyQxIyQxIyQ2MiQzNjE4MzIjNDEjJDEjJDgjJDgz
안호범안스성형외과의원,의원,,,"서울특별시 노원구 노해로 460, 현대증권빌딩 2층 201호, 10층 1001호 (상계동)",서울,노원구,상계동,932-2222,,,,0,1,20000626,JDQ4MTg4MSM1MSMkMiMkMCMkMDAkNTgxOTYxIzExIyQxIyQ3IyQ4MiQzNjE0ODEjNTEjJDEjJDIjJDgz
알앤비성형외과의원,의원,,,"서울특별시 강남구 테헤란로 216, 신웅타워 3층 (역삼동)",서울,강남구,역삼동,02-558-5800,,,,0,1,20200701,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNTgxOTYxIzMxIyQyIyQzIyQwMCQyNjEyMjIjNTEjJDEjJDYjJDgz
알앤우드성형외과의원,의원,,,"서울특별시 강남구 압구정로28길 17, 청박병원 3층 (신사동)",서울,강남구,신사동,02-515-3833,,,,0,1,20250105,JDQ4MTg4MSM1MSMkMiMkOCMkMDAkMzgxOTYxIzUxIyQyIyQ1IyQwMCQzNjE0ODEjNjEjJDEjJDQjJDgz
알유(RU)성형외과의원,의원,,,"서울특별시 서초구 강남대로 527, 브랜드칸 타워 6층 (반포동)",서울,서초구,반포동,02-594-4000,https://www.ruprs.com,,,0,1,20240620,JDQ4MTg4MSM1MSMkMiMkOCMkMDAkMzgxOTYxIzMxIyQxIyQzIyQwMyQzNjE0ODEjNjEjJDEjJDgjJDgz
알파모의원,의원,,,"서울특별시 강남구 봉은사로 105, 동양빌딩 4층 (논현동)",서울,강남구,논현동,02-6956-5824,,,,0,1,20250924,JDQ4MTg4MSM1MSMkMiMkOCMkMDAkMzgxMTkxIzIxIyQxIyQ1IyQwMyQyNjE4MzIjNDEjJDEjJDgjJDgz
알파엠비뇨의학과의원,의원,,,"서울특별시 강남구 가로수길 12, 3층 4층 (신사동)",서울,강남구,신사동,02-6953-0591,,,,0,1,20250529,JDQ4MTg4MSM1MSMkMiMkOCMkMDAkMzgxMTkxIzExIyQxIyQ3IyQxMyQyNjEyMjIjNzEjJDEjJDgjJDgz
압구정드림성형외과의원,의원,,,"서울특별시 강남구 압구정로 172, (신사동)",서울,강남구,신사동,02-546-1615,http://www.e-dream.co.kr,,,0,2,20030412,JDQ4MTg4MSM1MSMkMiMkMCMkMDAkNTgxMzUxIzUxIyQxIyQxIyQ2MiQ0NjE0ODEjNDEjJDEjJDQjJDgz
압구정디알성형외과의원,의원,,,"서울특별시 강남구 논현로 839, 서원식스 2층,5층 (신사동)",서울,강남구,신사동,02-543-5455,,,,0,1,20250627,JDQ4MTg4MSM1MSMkMiMkOCMkMDAkMzgxMTkxIzIxIyQxIyQxIyQ2MiQyNjE4MzIjNjEjJDEjJDQjJDgz
압구정디오성형외과의원,의원,,,"서울특별시 강남구 강남대로 590, 13층 (논현동, 미혜빌딩)",서울,강남구,논현동,02-514-0350,http://www.dio-ps.com,,,0,1,20170413,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkMzgxNzAyIzUxIyQxIyQxIyQ4OSQyNjE4MzIjNTEjJDEjJDYjJDgz
압구정땅김의원,의원,,,"서울특별시 강동구 올림픽로78길 60, 101동 114, 212, 213호 (천호동, 강동 밀레니얼 중흥S-클래스)",서울,강동구,천호동,02-543-7757,,,,0,1,20141021,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNDgxMzUxIzExIyQxIyQ3IyQ2MiQzNjEyMjIjNDEjJDEjJDgjJDgz
압구정리앤스타의원,의원,,,"서울특별시 강남구 언주로174길 27, 2~4층 (신사동)",서울,강남구,신사동,02-511-5115,www.leenstar.com,,,0,2,20260120,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNDgxMTkxIzIxIyQxIyQxIyQ3MiQ0NjE0ODEjNDEjJDEjJDgjJDgz
압구정리치모아의원,의원,,,"서울특별시 강남구 논현로168길 22, 계진빌딩 3층 (신사동)",서울,강남구,신사동,02-3448-0999,,,,0,1,20170928,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkMzgxNzAyIzIxIyQxIyQ5IyQ5MiQyNjE4MzIjNDEjJDEjJDgjJDgz
압구정미라클의원,의원,,,"서울특별시 강남구 선릉로157길 14, 한주빌딩 5층 (신사동)",서울,강남구,신사동,02-1588-6930,http://www.naturaldoctors.co.kr/,,,0,2,20221223,JDQ4MTg4MSM1MSMkMiMkMCMkMDAkNDgxNzAyIzExIyQxIyQzIyQ2MiQyNjE4MzIjNTEjJDEjJDIjJDgz
압구정바로보기안과의원,의원,,,"서울특별시 강남구 압구정로 152, 704호 (신사동, 극동스포츠빌딩)",서울,강남구,신사동,02-548-3133,http://www.barobogi.com/,,,0,1,20160321,JDQ4MTg4MSM1MSMkMiMkMCMkMDAkNTgxOTYxIzExIyQxIyQzIyQ4OSQ0NjE0ODEjNTEjJDEjJDIjJDgz
압구정비앤미의원,의원,,,"서울특별시 강남구 압구정로46길 5-10, 압구정로데오스타 (신사동)",서울,강남구,신사동,02-3445-1966,,,,0,1,20130701,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkMzgxNzAyIzMxIyQxIyQ3IyQ3OSQzNjE4MzIjNjEjJDEjJDgjJDgz
압구정비엘에스의원,의원,,,"서울특별시 강남구 논현로 824, 동양빌딩 8층 (신사동)",서울,강남구,신사동,02-544-4841,,,,0,1,20160901,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNDgxNzAyIzQxIyQxIyQ3IyQ2MiQ0NjE0ODEjNDEjJDEjJDgjJDgz
압구정서울성형외과의원,의원,,,"서울특별시 강남구 논현로 840, 지하1,2층,지상1층일부,2층일부,3층,5층,6층 (신사동)",서울,강남구,신사동,02-547-5100,http://asps.co.kr,,,0,6,20090330,JDQ4MTg4MSM1MSMkMiMkMCMkMDAkNTgxOTYxIzExIyQxIyQzIyQ4MiQzNjEwMDIjNjEjJDEjJDAjJDgz
압구정세가지소원의원,의원,,,"서울특별시 강남구 논현로 824, 동양빌딩 3층,6층 (신사동)",서울,강남구,신사동,02-540-1233,,,,0,3,20161216,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNDgxNzAyIzUxIyQxIyQxIyQ4MiQyNjE4MzIjNDEjJDEjJDgjJDgz
압구정아이비성형외과의원,의원,,,"서울특별시 강남구 압구정로28길 25, 6층 (신사동)",서울,강남구,신사동,540-7711,www.ivyplastic.co.kr/,,,0,1,20040403,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkMzgxOTYxIzMxIyQxIyQzIyQxMyQyNjE0ODEjNzEjJDEjJDgjJDgz
압구정에비뉴성형외과의원,의원,,,"서울특별시 강남구 논현로 833, 5층 2호 (신사동, 재경빌딩)",서울,강남구,신사동,3443-0002,,,,0,1,20080201,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNDgxNzAyIzIxIyQyIyQxIyQwMCQ0NjE0ODEjNTEjJDEjJDIjJDgz
압구정에스앤비안과의원,의원,,,"서울특별시 강남구 논현로 842, 압구정빌딩 9층 903호 (신사동)",서울,강남구,신사동,02-3446-6666,,,,0,2,20180402,JDQ4MTg4MSM1MSMkMiMkMCMkMDAkNTgxMzUxIzExIyQyIyQ3IyQwMCQzNjE0ODEjNjEjJDEjJDQjJDgz
압구정에테르나의원,의원,,,"서울특별시 강남구 논현로159길 10, 2층 (신사동)",서울,강남구,신사동,02-467-9337,,,,0,2,20251203,JDQ4MTg4MSM1MSMkMiMkOCMkMDAkMzgxMTkxIzIxIyQxIyQ5IyQwMyQyNjE4MzIjNzEjJDEjJDgjJDgz
압구정오라클피부과의원,의원,,,"서울특별시 강남구 압구정로30길 23, 4층 (신사동)",서울,강남구,신사동,544-2777,,,,0,3,20080728,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNTgxMzUxIzExIyQxIyQzIyQwMyQzNjEwMDIjNzEjJDEjJDgjJDgz
압구정오렌지성형외과의원,의원,,,"서울특별시 강남구 압구정로28길 49, (신사동, 3층일부)",서울,강남구,신사동,546-9998,https://easydolchul.com/,,,0,1,20130708,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNDgxMTkxIzIxIyQxIyQ5IyQ5MiQ0NjE0ODEjODEjJDEjJDYjJDgz
압구정탑라인의원,의원,,,"서울특별시 강남구 테헤란로 240, 지하1, 9~17층 (역삼동)",서울,강남구,역삼동,02-517-1675,,,,0,5,20141126,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNDgxMTkxIzUxIyQyIyQxIyQwMCQyNjEyMjIjNjEjJDEjJDgjJDgz
압구정페이스라인성형외과의원,의원,,,"서울특별시 강남구 논현로 838, 원방프라자 1층 일부 (신사동)",서울,강남구,신사동,02-541-8668,http://www.face-line.co.kr,,,0,1,20060721,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNDgxMTkxIzExIyQxIyQzIyQ4MiQyNjEyMjIjNzEjJDEjJDgjJDgz
압구정필성형외과의원,의원,,,"서울특별시 강남구 논현로 838, 4층 (신사동)",서울,강남구,신사동,02-542-1213,www.gofeel.co.kr/,,,0,1,20010504,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkMzgxMzUxIzMxIyQxIyQzIyQ3MiQyNjEyMjIjODEjJDEjJDYjJDgz
애프터눈성형외과의원,의원,,,"서울특별시 강남구 봉은사로 111, 6층 (논현동)",서울,강남구,논현동,0507-1396-5012,,,,0,1,20200618,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNTgxOTYxIzMxIyQxIyQzIyQ5OSQzNjEyMjIjODEjJDEjJDYjJDgz
앤드성형외과의원,의원,,,"서울특별시 강남구 강남대로 468, 충림빌딩 6층 (역삼동)",서울,강남구,역삼동,02-574-9400,,,,0,3,20200529,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNTgxOTYxIzIxIyQxIyQ5IyQxMyQyNjEyMjIjNDEjJDEjJDgjJDgz
앤봄의원,의원,,,"서울특별시 마포구 양화로 162, 좋은사람들 빌딩 701호 (동교동)",서울,마포구,동교동,02-6952-0147,,,,0,2,20110321,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNTgxMzUxIzMxIyQxIyQzIyQ4MiQyNjEyMjIjNDEjJDEjJDQjJDgz
앤써성형외과의원,의원,,,"서울특별시 강남구 테헤란로 105, 6층 (역삼동)",서울,강남구,역삼동,02-6959-4881,,,,0,1,20131226,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNDgxMTkxIzIxIyQxIyQ5IyQ4MiQzNjE0ODEjODEjJDEjJDYjJDgz
앤의원,의원,,,"서울특별시 광진구 능동로 296, 5층,6층 (능동)",서울,광진구,능동,02-444-7726,,,,0,1,20121210,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNDgxOTYxIzUxIyQxIyQ1IyQ5MiQzNjEwMDIjNDEjJDEjJDgjJDgz
앤퍼센트의원,의원,,,"서울특별시 강남구 봉은사로 117, 9, 10층 (논현동)",서울,강남구,논현동,02-2694-7585,,,,0,1,20080430,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNDgxMTkxIzUxIyQxIyQxIyQ5OSQzNjEwMDIjNTEjJDEjJDYjJDgz
앤플러스의원,의원,,,"서울특별시 강남구 논현로 831, 네오스 6층 (신사동)",서울,강남구,신사동,511-6300,http://www.nplusclinic.com/,,,0,1,20101020,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNDgxOTYxIzExIyQxIyQ3IyQ5OSQyNjE4MzIjNzEjJDEjJDgjJDgz
얀의원,의원,,,"서울특별시 강남구 봉은사로82길 5, 덕봉빌딩 1-5층 (삼성동)",서울,강남구,삼성동,02-501-1323,,,,0,3,20231128,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNDgxOTYxIzIxIyQxIyQ1IyQ5MiQzNjE0ODEjNjEjJDEjJDAjJDgz
양두병성형외과의원,의원,,,"서울특별시 강남구 압구정로 168, 지하1층 (신사동)",서울,강남구,신사동,,,,,0,1,20251218,JDQ4MTg4MSM1MSMkMiMkMCMkMDAkMzgxNzAyIzUxIyQxIyQ1IyQ2MiQyNjEwMDIjNDEjJDEjJDgjJDgz
양시강성형외과의원,의원,,,"서울특별시 강동구 천호대로 1006, 브라운스톤천호 2층 201호 (성내동)",서울,강동구,성내동,02-508-3132,http://www.psyangclinic.co.kr,,,0,1,20180910,JDQ4MTg4MSM1MSMkMiMkMCMkMDAkNDgxNzAyIzMxIyQyIyQzIyQwMCQzNjEyMjIjNDEjJDEjJDgjJDgz
양재오라클피부과의원,의원,,,"서울특별시 강남구 남부순환로 2609, 하늘빌딩 5층 (도곡동)",서울,강남구,도곡동,0507-1316-4700,,,,0,1,20110902,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNDgxOTYxIzIxIyQxIyQ5IyQ2MiQyNjEyMjIjNTEjJDEjJDIjJDgz
양준상의원,의원,,,"서울특별시 강남구 도산대로 333, K+ 메디칼타워 4층 (신사동)",서울,강남구,신사동,070-4219-3742,,,,0,1,20170623,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNTgxMzUxIzExIyQxIyQ3IyQ4OSQzNjE0ODEjNjEjJDEjJDAjJDgz
양천제일안과의원,의원,,,"서울특별시 양천구 신월로 164, 601호 (신월동, 승일뷰티타워2)",서울,양천구,신월동,02-2601-2100,,,,0,1,20081124,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNDgxMzUxIzExIyQxIyQzIyQ4MiQ0NjEwMDIjNTEjJDEjJDYjJDgz
양천탑의원,의원,,,"서울특별시 양천구 신월로 357, (신정동)",서울,양천구,신정동,02-2608-7920,,,,0,1,20071011,JDQ4MTg4MSM1MSMkMiMkMCMkMDAkNDgxNzAyIzExIyQyIyQzIyQwMCQzNjEwMDIjNDEjJDEjJDgjJDgz
어나더성형외과의원,의원,,,"서울특별시 강남구 테헤란로 101, 이즈타워 11층 1101호 (역삼동)",서울,강남구,역삼동,02-568-1101,http://www.anotherps.com/,,,0,1,20240522,JDQ4MTg4MSM1MSMkMiMkOCMkMDAkMzgxOTYxIzMxIyQyIyQzIyQwMCQ0NjEwMDIjNDEjJDEjJDgjJDgz
어린공주성형외과의원,의원,,,"서울특별시 강남구 도산대로 110, 케이비엘 센터 404호 (논현동)",서울,강남구,논현동,0507-1344-1102,,,,0,1,20180712,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNTgxMzUxIzMxIyQxIyQzIyQxMyQ0NjEwMDIjODEjJDEjJDYjJDgz
어반성형외과의원,의원,,,"서울특별시 강남구 강남대로 406, GLASS TOWER 4층 (역삼동)",서울,강남구,역삼동,02-508-2119,,,,0,3,20220822,JDQ4MTg4MSM1MSMkMiMkOCMkMDAkMzgxMzUxIzMxIyQxIyQ3IyQ4MiQ0NjE0ODEjNjEjJDEjJDQjJDgz
얼굴본성형외과의원,의원,,,"서울특별시 서초구 강남대로 603, 인성빌딩 4층 (잠원동)",서울,서초구,잠원동,02-000-0000,,,,0,1,20180704,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkMzgxOTYxIzIxIyQyIyQ1IyQwMCQ0NjEwMDIjNjEjJDEjJDAjJDgz
얼루어성형외과의원,의원,,,"서울특별시 마포구 양화로 156, LG팰리스빌딩 302호 (동교동)",서울,마포구,동교동,02-6926-5555,,,,0,1,20240620,JDQ4MTg4MSM1MSMkMiMkOCMkMDAkMzgxOTYxIzMxIyQxIyQzIyQ5MiQzNjE4MzIjNTEjJDEjJDYjJDgz
엄나구모성형외과의원,의원,,,"서울특별시 강남구 도산대로 318, 6층 (논현동, SB빌딩)",서울,강남구,논현동,02-512-6838,,,,0,2,20030901,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkMzgxOTYxIzIxIyQxIyQxIyQwMyQ0NjEwMDIjNjEjJDEjJDAjJDgz
에디션성형외과의원,의원,,,"서울특별시 서초구 강남대로 407, 6층 (서초동)",서울,서초구,서초동,02-591-0107,,,,0,1,20230803,JDQ4MTg4MSM1MSMkMiMkOCMkMDAkMzgxOTYxIzExIyQxIyQ3IyQ4OSQzNjE0ODEjNDEjJDEjJDQjJDgz
에딧성형외과의원,의원,,,"서울특별시 서초구 강남대로69길 10, 7층 701호 (서초동)",서울,서초구,서초동,,,,,0,1,20241120,JDQ4MTg4MSM1MSMkMiMkOCMkMDAkMzgxMzUxIzExIyQxIyQzIyQ4MiQzNjEwMDIjNTEjJDEjJDIjJDgz
에르네의원,의원,,,"서울특별시 서초구 서초대로77길 59, 강남역 2차 I'PARK 지하1층, 3층 (서초동)",서울,서초구,서초동,02-1899-7599,http://www.raffineclinic.com,,,0,1,20131001,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNDgxOTYxIzIxIyQxIyQ5IyQwMyQyNjE4MzIjNDEjJDEjJDQjJDgz
에반스연세의원,의원,,,"서울특별시 강남구 강남대로 432, 8층 802,803호 (역삼동)",서울,강남구,역삼동,043-845-8270,,,,0,1,20190425,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkMzgxMzUxIzQxIyQxIyQ3IyQwMyQ0NjEwMDIjNDEjJDEjJDgjJDgz
에버비외과의원,의원,,,"서울특별시 강남구 봉은사로 117, 이건빌딩 3층 (논현동)",서울,강남구,논현동,02-514-8288,,,,0,1,20251208,JDQ4MTg4MSM1MSMkMiMkOCMkMDAkMzgxMTkxIzIxIyQxIyQ5IyQwMyQ0NjEwMDIjNjEjJDEjJDgjJDgz
에버성형외과의원,의원,,,"서울특별시 강남구 봉은사로 209, 8층 (논현동)",서울,강남구,논현동,02-3448-0088,http://www.everclinic.com/,,,0,1,20060921,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkMzgxMTkxIzUxIyQxIyQxIyQwMyQzNjEyMjIjNTEjJDEjJDYjJDgz
에센트피부과의원,의원,,,"서울특별시 영등포구 선유동2로 74, 4층 (당산동5가)",서울,영등포구,당산동5가,02-2632-7575,,,,0,1,20260213,JDQ4MTg4MSM1MSMkMiMkOCMkMDAkMzgxMTkxIzMxIyQxIyQ3IyQ3OSQ0NjE0ODEjNTEjJDEjJDIjJDgz
에스리본의원,의원,,,"서울특별시 마포구 양화로 162, 좋은사람들 빌딩 8층 (동교동)",서울,마포구,동교동,02-1833-5881,https://www.s-reborn.com,,,0,3,20220330,JDQ4MTg4MSM1MSMkMiMkOCMkMDAkMzgxOTYxIzExIyQyIyQ3IyQwMCQyNjEwMDIjNDEjJDEjJDQjJDgz
에스씨301의원,의원,,,"서울특별시 강남구 영동대로 611, Chan&Chan Tower 3,4,지하1층 (삼성동)",서울,강남구,삼성동,02-511-1550,http://www.sc301.co.kr,,,0,2,20131002,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNDgxOTYxIzIxIyQyIyQ1IyQwMCQzNjEyMjIjNDEjJDEjJDgjJDgz
에스에이치(SH)성형외과의원,의원,,,"서울특별시 서초구 강남대로 487, 3층 (반포동)",서울,서초구,반포동,02-512-5755,,,,0,1,20200407,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNTgxOTYxIzIxIyQxIyQ5IyQ5OSQzNjEyMjIjNTEjJDEjJDIjJDgz
에스에이치의원,의원,,,"서울특별시 서초구 강남대로34길 7, 2층 (양재동)",서울,서초구,양재동,02-573-8261,,,,0,1,20070921,JDQ4MTg4MSM1MSMkMiMkMCMkMDAkNTgxMzUxIzUxIyQxIyQ1IyQ3MiQyNjEyMjIjNjEjJDEjJDAjJDgz
에스에이치의원,의원,,,"서울특별시 강남구 논현로175길 38, 6층 (신사동)",서울,강남구,신사동,02-543-0031,,,,0,1,20240430,JDQ4MTg4MSM1MSMkMiMkMCMkMDAkNTgxOTYxIzIxIyQxIyQxIyQ4MiQyNjE0ODEjNjEjJDEjJDgjJDgz
에스엔브이의원,의원,,,"서울특별시 강남구 선릉로162길 49, 5층 (청담동)",서울,강남구,청담동,02-540-2227,https://snvclinic.com,,,0,1,20240830,JDQ4MTg4MSM1MSMkMiMkOCMkMDAkMzgxOTYxIzQxIyQxIyQ3IyQ3OSQzNjE4MzIjNjEjJDEjJDQjJDgz
에스엔유성형외과의원,의원,,,"서울특별시 영등포구 영중로 52, 1층 (영등포동5가)",서울,영등포구,영등포동5가,02-2635-1188,,,,0,1,20200622,JDQ4MTg4MSM1MSMkMiMkMCMkMDAkNTgxOTYxIzUxIyQxIyQ1IyQxMyQyNjEyMjIjODEjJDEjJDYjJDgz
에스엠성형외과의원,의원,,,"서울특별시 서초구 강남대로 435, 8층-사용9층 (서초동, 주류성빌딩)",서울,서초구,서초동,02-537-3707,,,,0,1,20110701,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNDgxMTkxIzIxIyQxIyQxIyQ3MiQyNjE4MzIjNDEjJDEjJDgjJDgz
에스원성형외과의원,의원,,,"서울특별시 강남구 압구정로28길 22-5, 4층 (신사동)",서울,강남구,신사동,02-546-8859,http://www.sonebk.com,,,0,1,20091111,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNDgxOTYxIzIxIyQxIyQ5IyQ2MiQ0NjEwMDIjNDEjJDEjJDQjJDgz
에스원이비인후과의원,의원,,,"서울특별시 강남구 강남대로 598, 보림빌딩 6층 (논현동)",서울,강남구,논현동,02-516-8871,http://www.soneps.com,,,0,1,20091117,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkMzgxMTkxIzQxIyQxIyQ3IyQ4MiQzNjEyMjIjNTEjJDEjJDIjJDgz
에스준의원,의원,,,"서울특별시 송파구 송파대로 448, 옥명빌딩 4층 (송파동, 옥명빌딩)",서울,송파구,송파동,02-6925-0737,,,,0,1,20160323,JDQ4MTg4MSM1MSMkMiMkOCMkMDAkMzgxMzUxIzMxIyQxIyQzIyQwMyQ0NjE0ODEjNTEjJDEjJDYjJDgz
에스준의원,의원,,,"서울특별시 광진구 아차산로 207, 5층 (화양동)",서울,광진구,화양동,02-6959-7234,,,,0,2,20141027,JDQ4MTg4MSM1MSMkMiMkOCMkMDAkMzgxMzUxIzQxIyQxIyQ3IyQ2MiQyNjE4MzIjNjEjJDEjJDgjJDgz
에스탑의원,의원,,,"서울특별시 강서구 화곡로 153, 4층 (화곡동)",서울,강서구,화곡동,02-2605-7577,,,,0,1,20100811,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNDgxMTkxIzMxIyQxIyQ3IyQxMyQzNjE4MzIjODEjJDEjJDIjJDgz
에스티성모피부과의원,의원,,,"서울특별시 강남구 봉은사로 469, 2층 (삼성동)",서울,강남구,삼성동,02-545-3575,,,,0,1,20170630,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNTgxMzUxIzExIyQxIyQ3IyQ5OSQyNjEyMjIjNjEjJDEjJDQjJDgz
에스티성형외과의원,의원,,,"서울특별시 강남구 논현로 816, ICL빌딩 5층 (신사동)",서울,강남구,신사동,517-0015,,,,0,1,20131209,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNDgxMTkxIzIxIyQxIyQ5IyQ5OSQ0NjEwMDIjNDEjJDEjJDgjJDgz
에어리어88성형외과의원,의원,,,"서울특별시 강남구 봉은사로 209, 12층 (논현동)",서울,강남구,논현동,02-511-7000,,,,0,1,20260121,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNDgxOTYxIzUxIyQxIyQ1IyQ4OSQzNjE0ODEjODEjJDEjJDYjJDgz
에이블룸성형외과의원,의원,,,"서울특별시 강남구 언주로164길 29, 영안빌딩 3층 (신사동)",서울,강남구,신사동,02-6332-3600,,,,0,1,20250317,JDQ4MTg4MSM1MSMkMiMkOCMkMDAkMzgxMTkxIzExIyQxIyQzIyQ3MiQyNjEwMDIjNTEjJDEjJDYjJDgz
에이블리성형외과의원,의원,,,"서울특별시 강남구 강남대로 562, KM강남빌딩 3층 (논현동)",서울,강남구,논현동,02-552-5002,,,,0,1,20191018,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNDgxMzUxIzExIyQxIyQ3IyQ3OSQzNjEyMjIjNDEjJDEjJDgjJDgz
에이비성형외과의원,의원,,,"서울특별시 서초구 서초대로77길 17, BLOCK77(2,3,4층) (서초동)",서울,서초구,서초동,02-512-1288,,,,0,28,20200921,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNTgxOTYxIzMxIyQyIyQ3IyQwMCQyNjEyMjIjNDEjJDEjJDQjJDgz
