hospital_name,institution_type,specialty,departments,address,sido,sigungu,dong,phone,website,email,representative,bed_count,doctor_count,established_date,ykiho,source
강북연세이비인후과의원,"병원,의원>이비인후과",성형외과,성형외과,서울특별시 강북구 도봉로 52 7층,서울특별시,강북구,도봉로,,,,,,,,,naver
에이지성형외과의원,"병원,의원>피부과",성형외과,성형외과,"서울특별시 강북구 도봉로 209 2층, 4층",서울특별시,강북구,도봉로,,https://www.azps.kr,,,,,,,naver
수유우태하피부과의원,"병원,의원>피부과",성형외과,성형외과,서울특별시 강북구 도봉로 329,서울특별시,강북구,도봉로,,,,,,,,,naver
우창하안과의원,"병원,의원>안과",성형외과,성형외과,서울특별시 강북구 도봉로 363,서울특별시,강북구,도봉로,,,,,,,,,naver
예지미의원 수유점,"병원,의원>피부과",성형외과,성형외과,서울특별시 강북구 도봉로 333 정우빌딩 10층,서울특별시,강북구,도봉로,,https://suyuyjm.page24.app/,,,,,,,naver
허니의원,"병원,의원>피부과",성형외과,성형외과,서울특별시 강북구 도봉로 323,서울특별시,강북구,도봉로,,http://pf.kakao.com/_WhWxaC/chat,,,,,,,naver
라르떼의원 수유역,"병원,의원>피부과",성형외과,성형외과,서울특별시 강북구 도봉로 320 JJ타워 3층,서울특별시,강북구,도봉로,,http://larte.kr/suyou,,김영동,,,,,naver
서울현대병원,"건강,의료>종합병원",성형외과,성형외과,서울특별시 강북구 도봉로 374,서울특별시,강북구,도봉로,,http://www.seoulhyundai.co.kr/,,인사말,,,,,naver
미애로여성의원 수유역,"병원,의원>피부과",성형외과,성형외과,서울특별시 강북구 도봉로 332,서울특별시,강북구,도봉로,,http://www.miaerosu.com/,,,,,,,naver
연세신효선성형외과의원,"병원,의원>성형외과",성형외과,성형외과,서울특별시 강북구 도봉로 358 코스타 타워 3층,서울특별시,강북구,도봉로,,http://www.yonseiclinic.net/,"yonseiclinic1@naver.com, yonseiclinic@yonseiclinic.net",이미지,,,,,naver
전종학안과의원,"병원,의원>안과",성형외과,성형외과,서울특별시 도봉구 노해로63길 78 3층 전종학안과의원,서울특별시,도봉구,노해로63길,,,,,,,,,naver
라인필의원,"건강,의료>병원,의원",성형외과,성형외과,서울특별시 도봉구 덕릉로 246,서울특별시,도봉구,덕릉로,,,,,,,,,naver
아나파마취통증의학과의원,"병원,의원>마취통증의학과",성형외과,성형외과,서울특별시 도봉구 덕릉로 246,서울특별시,도봉구,덕릉로,,,,,,,,,naver
밝은빛안과의원,"병원,의원>안과",성형외과,성형외과,서울특별시 은평구 응암로 183,서울특별시,은평구,응암로,,,,,,,,,naver
닥터나인의원,"병원,의원>피부과",성형외과,성형외과,서울특별시 은평구 은평로 123 응암아네스트 2층,서울특별시,은평구,은평로,,http://www.dr9.co.kr/,,,,,,,naver
이선화피부과의원,"병원,의원>피부과",성형외과,성형외과,서울특별시 은평구 가좌로 227 2층,서울특별시,은평구,가좌로,,,,,,,,,naver
텐의원,"병원,의원>성형외과",성형외과,성형외과,서울특별시 은평구 은평로 104 청명빌딩 4층,서울특별시,은평구,은평로,,https://ten-clinic.com,,,,,,,naver
좋은이비인후과의원,"병원,의원>이비인후과",성형외과,성형외과,서울특별시 은평구 역말로 40,서울특별시,은평구,역말로,,,,,,,,,naver
연신내바른내과의원,"병원,의원>내과",성형외과,성형외과,서울특별시 은평구 통일로 842 범서빌딩 2층,서울특별시,은평구,통일로,,http://ysnbarun.co.kr,,,,,,,naver
나이비인후과의원,"병원,의원>이비인후과",성형외과,성형외과,"서울특별시 은평구 통일로 738 2, 3층",서울특별시,은평구,통일로,,,,,,,,,naver
연신내정형외과의원,"병원,의원>정형외과",성형외과,성형외과,서울특별시 은평구 연서로32길 3,서울특별시,은평구,연서로32길,,,,,,,,,naver
삼성탑신경외과의원,"병원,의원>신경외과",성형외과,성형외과,서울특별시 양천구 월정로 51 청송프라임 3층,서울특별시,양천구,월정로,,,,,,,,,naver
엘스의원,"병원,의원>피부과",성형외과,성형외과,서울특별시 양천구 신월로 164,서울특별시,양천구,신월로,,,,,,,,,naver
맑은샘이비인후과의원,"병원,의원>이비인후과",성형외과,성형외과,서울특별시 양천구 남부순환로 356,서울특별시,양천구,남부순환로,,,,,,,,,naver
트로이성형외과의원,"병원,의원>성형외과",성형외과,성형외과,서울특별시 양천구 목동로 203 목동로데오빌딩 6층,서울특별시,양천구,목동로,,http://www.troyps.co.kr/,,,,,,,naver
목동 톡스앤필의원,"병원,의원>피부과",성형외과,성형외과,서울특별시 양천구 신정중앙로 103 목동역 담우빌딩 4층,서울특별시,양천구,신정중앙로,,http://www.toxnfill41.com/,bbg@bbgnetworks.com,피부,,,,,naver
홍익병원,"건강,의료>종합병원",성형외과,성형외과,서울특별시 양천구 목동로 225 홍익병원본관,서울특별시,양천구,목동로,,https://www.hih.or.kr/,jmb1119@hih.or.kr,,,,,,naver
나아라정형외과의원,"병원,의원>정형외과",성형외과,성형외과,서울특별시 양천구 목동서로 383 SJ라벨라 3층,서울특별시,양천구,목동서로,,https://blog.naver.com/naahrah77,,,,,,,naver
목동성모온이비인후과의원,"병원,의원>이비인후과",성형외과,성형외과,서울특별시 양천구 목동로 203 5층,서울특별시,양천구,목동로,,https://mokdongent.com/,,,,,,,naver
홀인원의원,"병원,의원>피부과",성형외과,성형외과,서울특별시 금천구 벚꽃로 298 대륭 포스트타워 6차,서울특별시,금천구,벚꽃로,,http://www.manpride.net/,,,,,,,naver
홀인원비뇨기과의원,"병원,의원>비뇨의학과",성형외과,성형외과,서울특별시 금천구 가산디지털1로 168 우림라이온스밸리 A-314,서울특별시,금천구,가산디지털1로,,https://blog.naver.com/holein1uro,,,,,,,naver
동인외과의원,"병원,의원>외과",성형외과,성형외과,서울특별시 금천구 남부순환로 1290,서울특별시,금천구,남부순환로,,,,,,,,,naver
연세로즈의원,"병원,의원>성형외과",성형외과,성형외과,서울특별시 금천구 가산로 116 3층,서울특별시,금천구,가산로,,,,,,,,,naver
최명수이비인후과의원,"병원,의원>이비인후과",성형외과,성형외과,서울특별시 금천구 독산로 142 덕산빌딩 4층 최명수이비인후과,서울특별시,금천구,독산로,,,,,,,,,naver
미사랑의원,"건강,의료>병원,의원",성형외과,성형외과,서울특별시 금천구 시흥대로 187 삼우빌딩,서울특별시,금천구,시흥대로,,,,,,,,,naver
연세엘의원,"병원,의원>비뇨의학과",성형외과,성형외과,서울특별시 중랑구 겸재로 181 3층,서울특별시,중랑구,겸재로,,http://www.yelclinic.co.kr/index.asp,,,,,,,naver
면목성심외과의원,"병원,의원>외과",성형외과,성형외과,서울특별시 중랑구 겸재로 194,서울특별시,중랑구,겸재로,,http://mhang.co.kr/,,,,,,,naver
임스메디의원,"병원,의원>피부과",성형외과,성형외과,서울특별시 중랑구 면목로 456 한성빌딩 3층,서울특별시,중랑구,면목로,,,,,,,,,naver
태릉마이크로의원,"건강,의료>병원,의원",성형외과,성형외과,"서울특별시 중랑구 동일로 872 지하1층, 지상6층",서울특별시,중랑구,동일로,,http://www.tmicrohospital.co.kr/,,,,,,,naver
신내성모정형외과의원,"병원,의원>정형외과",성형외과,성형외과,"서울특별시 중랑구 신내로 82 2층, 5층",서울특별시,중랑구,신내로,,,,,,,,,naver
신내우리내과의원,"병원,의원>내과",성형외과,성형외과,서울특별시 중랑구 신내로 50-3 선일빌딩,서울특별시,중랑구,신내로,,http://www.drwoori.com/index.asp,,,,,,,naver
맑고고운의원 수원점,"병원,의원>피부과",성형외과,성형외과,경기도 수원시 장안구 대평로 80 1동 602호,경기도,수원시,장안구,,http://www.pureclinic1.co.kr/,,서지민,,,,,naver
노블클래식의원 수원본점,"병원,의원>피부과",성형외과,성형외과,경기도 수원시 장안구 경수대로 920 원빌딩 3층,경기도,수원시,장안구,,https://axillacenter.com/,team@madeinreal.com,,,,,,naver
장이비인후과의원,"병원,의원>이비인후과",성형외과,성형외과,경기도 수원시 장안구 만석로19번길 25-3 강민크리닉,경기도,수원시,장안구,,https://short.ddocdoc.com/xz3pmh,,,,,,,naver
조앤박이비인후과의원,"병원,의원>이비인후과",성형외과,성형외과,경기도 수원시 장안구 대평로 80,경기도,수원시,장안구,,,,,,,,,naver
호매실연세이비인후과의원,"병원,의원>이비인후과",성형외과,성형외과,경기도 수원시 권선구 호매실로104번길 24-43 중앙파크뷰 A동 4층,경기도,수원시,권선구,,https://homaesilent.com,,,,,,,naver
의료법인 명인의료재단 화홍병원,"건강,의료>종합병원",성형외과,성형외과,경기도 수원시 권선구 호매실로90번길 98,경기도,수원시,권선구,,http://www.hwahonghospital.com,,인사말,,,,,naver
호매실원정형외과의원,"병원,의원>정형외과",성형외과,성형외과,경기도 수원시 권선구 금곡로 116 유동타워 4층,경기도,수원시,권선구,,http://hms1.co.kr/,,,,,,,naver
리버스의원 수원시청역,"병원,의원>피부과",성형외과,성형외과,경기도 수원시 권선구 권광로 149 안동빌딩 2층,경기도,수원시,권선구,,http://sw.reverseclinic.com,,,,,,,naver
수원중앙병원,"건강,의료>병원,의원",성형외과,성형외과,경기도 수원시 권선구 권선로 654 중앙병원,경기도,수원시,권선구,,http://www.cheongpa.or.kr/,,,,,,,naver
미올린의원 수원본점,"병원,의원>피부과",성형외과,성형외과,경기도 수원시 팔달구 덕영대로 693 풍성프라자 2층,경기도,수원시,팔달구,,http://miollinclinic.com/,,,,,,,naver
디에스타의원 수원광교,"병원,의원>피부과",성형외과,성형외과,경기도 수원시 영통구 도청로18번길 26 광교중앙역힐스테이트오피스텔상가 3층 326호~330호,경기도,수원시,영통구,,https://diesta.co.kr/,,시그니처,,,,,naver
뷰티온의원 수원망포점,"병원,의원>피부과",성형외과,성형외과,"경기도 수원시 영통구 덕영대로 1470 7층 701, 702호",경기도,수원시,영통구,,http://pf.kakao.com/_eIEHxj,,,,,,,naver
고은미인의원,"병원,의원>성형외과",성형외과,성형외과,경기도 수원시 영통구 봉영로 1612 보보스프라자 7층,경기도,수원시,영통구,,http://www.gounmiin.co.kr/,whryaos@naver.com,,,,,,naver
타토아의원 위례,"병원,의원>피부과",성형외과,성형외과,"경기도 성남시 수정구 위례광장로 310 우성트램타워 B동 506, 507, 508호",경기도,성남시,수정구,,http://tatoawi.co.kr,tatoawirye@naver.com,실력차이,,,,,naver
서울위례바이오요양병원,"건강,의료>요양병원",성형외과,성형외과,"경기도 성남시 수정구 헌릉로 999 위례센트럴메디타운 2,3,4층",경기도,성남시,수정구,,https://r2tbiohospital.com/,,,,,,,naver
위례밴스의원,"병원,의원>피부과",성형외과,성형외과,경기도 성남시 수정구 위례광장로 300 1동 B01호~B03호,경기도,성남시,수정구,,https://wirye.vandsclinic.co.kr/?channel=4146,,,,,,,naver
위례리본정형외과의원,"병원,의원>정형외과",성형외과,성형외과,경기도 성남시 수정구 위례광장로 320 아이에스센트럴타워 6층 611호~613호,경기도,성남시,수정구,,https://blog.naver.com/reboneos,,,,,,,naver
탑라인의원,"병원,의원>성형외과",성형외과,성형외과,경기도 성남시 중원구 산성대로 80 6층,경기도,성남시,중원구,,http://www.topline21.com/,,,,,,,naver
미앤아이의원 성남,"병원,의원>피부과",성형외과,성형외과,"경기도 성남시 중원구 광명로 5 성남동메디칼센타 801, 802호",경기도,성남시,중원구,,http://www.sn-meiclinic.co.kr/,ssfmc@hanmail.net,,,,,,naver
엘에스정형외과의원,"병원,의원>정형외과",성형외과,성형외과,경기도 성남시 중원구 둔촌대로 449 중앙인더스피아 3층,경기도,성남시,중원구,,http://www.lsclinic.co.kr/,,임경린입,,,,,naver
마디필정형외과의원,"병원,의원>정형외과",성형외과,성형외과,경기도 성남시 중원구 산성대로 464,경기도,성남시,중원구,,,,,,,,,naver
야탑밴스의원,"병원,의원>피부과",성형외과,성형외과,"경기도 성남시 분당구 야탑로81번길 10 604호, 605호",경기도,성남시,분당구,,https://yatap.vandsclinic.co.kr/,,,,,,,naver
미밸런스의원,"병원,의원>피부과",성형외과,성형외과,경기도 고양시 덕양구 권율대로 685 SIB타워 5층,경기도,고양시,덕양구,,http://www.mibalance.co.kr,help@anybuild.co.kr,사진,,,,,naver
라인의원,"병원,의원>성형외과",성형외과,성형외과,경기도 고양시 덕양구 중앙로 639,경기도,고양시,덕양구,,http://linebeauty.kr/,,,,,,,naver
타토아의원 고양,"병원,의원>피부과",성형외과,성형외과,경기도 고양시 덕양구 동송로 69 명빌딩 2층,경기도,고양시,덕양구,,http://www.tatoastar.co.kr/,,,,,,,naver
해피라인의원,"병원,의원>피부과",성형외과,성형외과,경기도 고양시 덕양구 화신로260번길 66 한빛하이죤 5층 해피라인의원,경기도,고양시,덕양구,,http://www.happylinehj.co.kr/,,,,,,,naver
삼성노블의원,"병원,의원>피부과",성형외과,성형외과,경기도 고양시 덕양구 권율대로 907 KN빌딩 5층,경기도,고양시,덕양구,,http://www.ssnoble.com,,,,,,,naver
인제대학교일산백병원,"건강,의료>종합병원",성형외과,성형외과,경기도 고양시 일산서구 주화로 170 일산백병원,경기도,고양시,일산서구,,http://www.paik.ac.kr/ilsan/,i6043@paik.ac.kr,최원주,,,,,naver
유노라의원,"병원,의원>피부과",성형외과,성형외과,경기도 고양시 일산서구 킨텍스로 240 GIFC 오피스동 4층 403호,경기도,고양시,일산서구,,https://www.eunoraclinic.com,,이미지,,,,,naver
해오름안과의원,"병원,의원>안과",성형외과,성형외과,경기도 고양시 일산서구 중앙로 1426 일송노블레스,경기도,고양시,일산서구,,http://www.haeoreumeye.com/,,,,,,,naver
봄날초이스의원,"병원,의원>피부과",성형외과,성형외과,경기도 고양시 일산서구 후곡로 22 신일빌딩 2층,경기도,고양시,일산서구,,http://bomnals.co.kr,,,,,,,naver
한양이비인후과의원,"병원,의원>이비인후과",성형외과,성형외과,경기도 용인시 처인구 금령로 101 용인중앙동우체국,경기도,용인시,처인구,,,,,,,,,naver
365한숲가정의학과의원,"병원,의원>가정의학과",성형외과,성형외과,경기도 용인시 처인구 남사읍 한숲로 45,경기도,용인시,처인구,,,,,,,,,naver
강남레쥬베의원,"병원,의원>피부과",성형외과,성형외과,경기도 용인시 처인구 백옥대로 1108 정안메디플러스빌딩 2층,경기도,용인시,처인구,,http://www.rejuve-clinic.co.kr/,,,,,,,naver
베르나르의원,"병원,의원>피부과",성형외과,성형외과,경기도 용인시 기흥구 한보라1로10번길 6-10 휘성빌딩 5층 베르나르의원,경기도,용인시,기흥구,,http://www.bernard.co.kr/,turtlefo@hanmail.net,박태선,,,,,naver
미앤유의원,"병원,의원>피부과",성형외과,성형외과,경기도 용인시 기흥구 죽전로 49 씨티프라자 5층-501,경기도,용인시,기흥구,,http://menyouclinic.com,copyright@2006menyouclinic.com,,,,,,naver
강남병원,"건강,의료>종합병원",성형외과,성형외과,경기도 용인시 기흥구 중부대로 411,경기도,용인시,기흥구,,https://blog.naver.com/knmcknmc,,,,,,,naver
초이스이비인후과의원,"병원,의원>이비인후과",성형외과,성형외과,경기도 용인시 수지구 신봉2로 2 센트랄500상가 145호,경기도,용인시,수지구,,https://blog.naver.com/yonginchoice,,,,,,,naver
루비의원 수지점,"병원,의원>피부과",성형외과,성형외과,경기도 용인시 수지구 고기로 437 4층,경기도,용인시,수지구,,https://rubyclinic-suji.com,,이미지,,,,,naver
수지베스트내과의원,"병원,의원>내과",성형외과,성형외과,경기도 용인시 수지구 풍덕천로 127 4층,경기도,용인시,수지구,,http://www.sujibestim.co.kr,,,,,,,naver
본이비인후과의원,"병원,의원>이비인후과",성형외과,성형외과,경기도 용인시 수지구 광교중앙로 320,경기도,용인시,수지구,,,,,,,,,naver
제일성모의원,"병원,의원>내과",성형외과,성형외과,경기도 안산시 상록구 석호로 296,경기도,안산시,상록구,,,,,,,,,naver
희망의원,"건강,의료>병원,의원",성형외과,성형외과,경기도 안산시 상록구 반석로 77,경기도,안산시,상록구,,,,,,,,,naver
반월제일의원,"건강,의료>병원,의원",성형외과,성형외과,경기도 안산시 상록구 건건1길 27 한일프라자,경기도,안산시,상록구,,,,,,,,,naver
비에이성형외과의원,"병원,의원>성형외과",성형외과,성형외과,"경기도 안산시 단원구 광덕동로 91 시티프라자 206호, 207호",경기도,안산시,단원구,,http://bclinic.co.kr,,초빙,,,,,naver
한나이브성형외과의원,"병원,의원>성형외과",성형외과,성형외과,경기도 안양시 만안구 안양로 330-1 다니엘빌딩 1~7층,경기도,안양시,만안구,,http://beautifuleve.co.kr/main/,youyou531@hanmail.net,,,,,,naver
안양이안과,"병원,의원>안과",성형외과,성형외과,경기도 안양시 만안구 안양로 298,경기도,안양시,만안구,,https://noan119.co.kr/,,안과,,,,,naver
효산의료재단 안양샘병원,"건강,의료>종합병원",성형외과,성형외과,경기도 안양시 만안구 삼덕로 9,경기도,안양시,만안구,,http://anyang.samhospital.com/,,,,,,,naver
빈센트의원,"병원,의원>성형외과",성형외과,성형외과,경기도 안양시 만안구 만안로223번길 9 3층 성형외과 4층 에스테틱 빈센트의원,경기도,안양시,만안구,,http://vincent.kr/,,,,,,,naver
에이블룸성형외과의원,"병원,의원>피부과",피부클리닉,피부클리닉,서울특별시 강남구 언주로164길 29 3층,서울특별시,강남구,언주로164길,,https://abloomclinic.com/,abloompsclinic@naver.com,,,,,,naver
리즈온의원 천호,"병원,의원>피부과",피부클리닉,피부클리닉,서울특별시 강동구 천호옛길 88 4층,서울특별시,강동구,천호옛길,,https://cheonho.lizonclinic.co.kr,,,,,,,naver
늘오른가정의학과의원,"건강,의료>병원,의원",피부클리닉,피부클리닉,서울특별시 강동구 성안로 187 가온타워 5층,서울특별시,강동구,성안로,,https://ornfmclinic.medisay.co.kr/,,,,,,,naver
서울유의원,"건강,의료>병원,의원",피부클리닉,피부클리닉,서울특별시 강동구 천호대로187길 61 2층,서울특별시,강동구,천호대로187길,,,,,,,,,naver
참고은한의원,"병원,의원>한의원",피부클리닉,피부클리닉,서울특별시 강동구 명일로 209 2층 참고은한의원,서울특별시,강동구,명일로,,https://blog.naver.com/win300win,,,,,,,naver
푸름외과의원,"병원,의원>외과",피부클리닉,피부클리닉,서울특별시 강북구 도봉로 30 에코피이빌딩 12층,서울특별시,강북구,도봉로,,http://www.purumveinclinic.com/,1purum@gmail.com,김기화,,,,,naver
아가파의원 미아점,"병원,의원>피부과",피부클리닉,피부클리닉,서울특별시 강북구 도봉로 190 비전빌딩 2층,서울특별시,강북구,도봉로,,http://www.agafarclinic.com/,,,,,,,naver
아이누리한의원 성북점,"병원,의원>한의원",피부클리닉,피부클리닉,서울특별시 강북구 도봉로 67 새한빌딩 5층,서울특별시,강북구,도봉로,,https://blog.naver.com/sbinuri17,,,,,,,naver
튼튼우리한의원 강서등촌점,"병원,의원>한의원",피부클리닉,피부클리닉,서울특별시 강서구 공항대로41길 75 2층 201호,서울특별시,강서구,공항대로41길,,https://blog.naver.com/jimmi91,,,,,,,naver
경희위드한의원 마곡,"병원,의원>한의원",피부클리닉,피부클리닉,서울특별시 강서구 강서로 385 우성에스비타워 201호,서울특별시,강서구,강서로,,,,,,,,,naver
가양성모내과의원,"병원,의원>내과",피부클리닉,피부클리닉,서울특별시 강서구 화곡로68길 3 영스퀘어건물 4층,서울특별시,강서구,화곡로68길,,https://blog.naver.com/gayang_sungmo,,,,,,,naver
미담경희한의원 신림,"병원,의원>한의원",피부클리닉,피부클리닉,서울특별시 관악구 신림로 350 서원프라자 4층,서울특별시,관악구,신림로,,https://blog.naver.com/midamkhhani,,,,,,,naver
유테라산부인과의원 서울대입구역,"병원,의원>산부인과",피부클리닉,피부클리닉,서울특별시 관악구 관악로 168 대우디오슈페리움2단지 2층 206호,서울특별시,관악구,관악로,,http://www.eutheraobgy.com,,,,,,,naver
동의보감한의원,"병원,의원>한의원",피부클리닉,피부클리닉,서울특별시 관악구 신림로 326 2층 동의보감한의원,서울특별시,관악구,신림로,,http://www.greencare365.com/,lovecure@hanmail.net,,,,,,naver
미래드림신경과의원,"병원,의원>신경과",피부클리닉,피부클리닉,서울특별시 관악구 남부순환로 1952 6층,서울특별시,관악구,남부순환로,,https://blog.naver.com/bultungmed,,,,,,,naver
인헌제일가정의원,"병원,의원>가정의학과",피부클리닉,피부클리닉,서울특별시 관악구 남부순환로248길 15 2층,서울특별시,관악구,남부순환로248길,,,,,,,,,naver
모아재활의학과소아청소년과의원,"병원,의원>재활의학과",피부클리닉,피부클리닉,서울특별시 광진구 뚝섬로 587 자양빌딩 4층,서울특별시,광진구,뚝섬로,,http://www.moregrow.co.kr,"2062d0a4929b45348643784b5cb39c36@sentry.wixpress.com, 605a7baede844d278b89dc95ae0a9123@sentry-next.wixpress.com, 8eb368c655b84e029ed79ad7a5c1718e@sentry.wixpress.com",,,,,,naver
자연과한의원 건대점,"병원,의원>한의원",피부클리닉,피부클리닉,서울특별시 광진구 아차산로 226 5층,서울특별시,광진구,아차산로,,http://www.jayeon-hanbang.com,,,,,,,naver
굿모닝의원,"건강,의료>병원,의원",피부클리닉,피부클리닉,서울특별시 광진구 자양로9길 77 4층,서울특별시,광진구,자양로9길,,,,,,,,,naver
신도림 라인업의원,"병원,의원>피부과",피부클리닉,피부클리닉,서울특별시 구로구 새말로 97 신도림테크노마트 1층,서울특별시,구로구,새말로,,https://pf.kakao.com/_TxlkCj,,,,,,,naver
필의원,"병원,의원>피부과",피부클리닉,피부클리닉,서울특별시 구로구 구로동로 240 세일빌딩 3층,서울특별시,구로구,구로동로,,https://pf.kakao.com/_mCbaxd/chat,,,,,,,naver
에스미의원,"병원,의원>가정의학과",피부클리닉,피부클리닉,서울특별시 구로구 시흥대로 577-11 4층,서울특별시,구로구,시흥대로,,https://gurosme.kr/,,김태수,,,,,naver
오형태내과의원,"병원,의원>내과",피부클리닉,피부클리닉,서울특별시 구로구 고척로21나길 17 현대빌딩 2층,서울특별시,구로구,고척로21나길,,,,,,,,,naver
김용호소아청소년과의원,"병원,의원>소아청소년과",피부클리닉,피부클리닉,서울특별시 금천구 독산로 139,서울특별시,금천구,독산로,,,,,,,,,naver
김재연내과의원,"병원,의원>내과",피부클리닉,피부클리닉,서울특별시 금천구 금하로 763 벽산중심상가,서울특별시,금천구,금하로,,,,,,,,,naver
노원 톡스앤필의원,"병원,의원>피부과",피부클리닉,피부클리닉,서울특별시 노원구 노해로 488 근호빌딩 3층,서울특별시,노원구,노해로,,http://www.toxnfill15.com/,bbg@bbgnetworks.com,피부,,,,,naver
경희오늘한의원,"병원,의원>한의원",피부클리닉,피부클리닉,서울특별시 노원구 동일로 1366 4층 경희오늘한의원,서울특별시,노원구,동일로,,https://oneul.quv.kr/,seongho0717@naver.com,김성호,,,,,naver
아이누리한의원 노원,"병원,의원>한의원",피부클리닉,피부클리닉,서울특별시 노원구 동일로 1419 디와이홀딩스빌딩 5층,서울특별시,노원구,동일로,,https://blog.naver.com/nwinuri119,,,,,,,naver
경희도봉산한의원,"병원,의원>한의원",피부클리닉,피부클리닉,서울특별시 도봉구 도봉로 689 2층,서울특별시,도봉구,도봉로,,,,,,,,,naver
정다운가정의학과의원,"병원,의원>가정의학과",피부클리닉,피부클리닉,서울특별시 도봉구 해등로16길 26 타임프라자 2층,서울특별시,도봉구,해등로16길,,https://jungfmclinic.qshop.ai,,,,,,,naver
엔젤 i 의원,"병원,의원>피부과",피부클리닉,피부클리닉,서울특별시 도봉구 도봉로 476 205호,서울특별시,도봉구,도봉로,,https://angel-i.net,angel_i_ped@naver.com,,,,,,naver
라플레르의원,"병원,의원>피부과",피부클리닉,피부클리닉,서울특별시 동대문구 왕산로32길 7 BYC청량리오피스텔빌딩5층,서울특별시,동대문구,왕산로32길,,https://blog.naver.com/lafleur1073,,,,,,,naver
정제한의원,"병원,의원>한의원",피부클리닉,피부클리닉,서울특별시 동대문구 답십리로 304 장안상가 2층,서울특별시,동대문구,답십리로,,http://jjkoreanmedi.ad-media.kr/main,,,,,,,naver
예진산부인과의원,"병원,의원>산부인과",피부클리닉,피부클리닉,서울특별시 동대문구 왕산로 179 기영빌딩 2층,서울특별시,동대문구,왕산로,,http://www.yejinobgy.com/,,,,,,,naver
보인내과의원,"병원,의원>내과",피부클리닉,피부클리닉,서울특별시 동대문구 이문로 119 보인빌딩 보인내과의원4층,서울특별시,동대문구,이문로,,,,,,,,,naver
프라임의원,"병원,의원>피부과",피부클리닉,피부클리닉,서울특별시 동작구 상도로 174 동서남북빌딩 5층,서울특별시,동작구,상도로,,http://primeskin.co.kr/,,,,,,,naver
상도사랑가정의학과의원,"병원,의원>가정의학과",피부클리닉,피부클리닉,서울특별시 동작구 양녕로 268 진영빌딩 2층,서울특별시,동작구,양녕로,,https://www.sangdofm.com/,,,,,,,naver
인의한의원,"병원,의원>한의원",피부클리닉,피부클리닉,서울특별시 동작구 상도로37길 76 리치타운,서울특별시,동작구,상도로37길,,https://blog.naver.com/inimedi2021,,,,,,,naver
리버스의원 홍대입구역,"병원,의원>피부과",피부클리닉,피부클리닉,서울특별시 마포구 양화로 165 13층,서울특별시,마포구,양화로,,http://hd.reverseclinic.com,,,,,,,naver
이로울한의원,"병원,의원>한의원",피부클리닉,피부클리닉,서울특별시 마포구 양화로 133 서교타워 4층,서울특별시,마포구,양화로,,https://blog.naver.com/erowlhani,,,,,,,naver
괜찮아요한의원,"병원,의원>한의원",피부클리닉,피부클리닉,서울특별시 마포구 마포대로 63-8 2층 215호,서울특별시,마포구,마포대로,,https://blog.naver.com/dr-ok,,,,,,,naver
리즈온의원 홍대점,"병원,의원>피부과",피부클리닉,피부클리닉,서울특별시 마포구 홍익로 25 5층,서울특별시,마포구,홍익로,,http://hongdae.lizonclinics.co.kr,,,,,,,naver
필라인의원,"병원,의원>피부과",피부클리닉,피부클리닉,"서울특별시 마포구 서강로 132 BS타워 2,3층",서울특별시,마포구,서강로,,http://sinchon.feelineclinic.com,,,,,,,naver
김은아소아청소년과의원 서대문,"병원,의원>소아청소년과",피부클리닉,피부클리닉,서울특별시 서대문구 통일로 510 2층 206호,서울특별시,서대문구,통일로,,https://blog.naver.com/kimeunapediatrics,,,,,,,naver
휘소아청소년과의원,"병원,의원>소아청소년과",피부클리닉,피부클리닉,"서울특별시 서대문구 가재울미래로 2 . 627(별동상가)동 3층 303-1호 ,303-2호",서울특별시,서대문구,가재울미래로,,,,,,,,,naver
베스트힐링의원,"병원,의원>내과",피부클리닉,피부클리닉,서울특별시 서대문구 통일로 87 임광빌딩,서울특별시,서대문구,통일로,,http://m.besthealingclinic.co.kr/,,,,,,,naver
미즈앤미여성의원,"병원,의원>산부인과",피부클리닉,피부클리닉,서울특별시 서대문구 응암로 55 미즈앤미여성의원,서울특별시,서대문구,응암로,,https://blog.naver.com/sbae50,,,,,,,naver
아비쥬의원 강남역신관,"병원,의원>피부과",피부클리닉,피부클리닉,"서울특별시 서초구 서초대로73길 11 1층, 2층",서울특별시,서초구,서초대로73길,,https://blog.naver.com/abijou0,,,,,,,naver
사적인아름다움지유의원,"병원,의원>피부과",피부클리닉,피부클리닉,"서울특별시 서초구 서초대로77길 54 더블유타워 3층, 4층, 11층",서울특별시,서초구,서초대로77길,,https://gu.clinic/,,,,,,,naver
쉬즈한의원 강남,"병원,의원>한의원",피부클리닉,피부클리닉,서울특별시 서초구 강남대로 421 6층 쉬즈한의원,서울특별시,서초구,강남대로,,http://wshes.com/mobile/page/app.php?src=naver_reservation_gn,,,,,,,naver
메디큐브의원 강남신논현역,"병원,의원>피부과",피부클리닉,피부클리닉,서울특별시 서초구 강남대로 463 리젠메디컬타워 6층 메디큐브의원 강남점,서울특별시,서초구,강남대로,,http://medicubeclinic.com/en/index.asp,,,,,,,naver
아이들소아청소년과의원,"병원,의원>소아청소년과",피부클리닉,피부클리닉,서울특별시 성동구 고산자로 234 나래타워 4층,서울특별시,성동구,고산자로,,https://smartstore.naver.com/,"a@a.com, helpcustomer@naver.com",,,,,,naver
