id,이메일,병원명,지역,진료과목,전화번호,웹사이트,발송여부,오픈,오픈시간,클릭,클릭시간
ff367fc5,purple-wave@naver.com,강동길동 매일365한의원,서울특별시 강동구,피부과,,http://www.maeil365.kr/,,,,,
d514908d,koreailsun3@hanmail.net,강동다나365한의원,서울특별시 강동구,피부과,,http://dana365.co.kr/,,,,,
1a51e714,odamaster00@gmail.com,오다한의원 둔촌,서울특별시 강동구,피부과,,https://dc.odamd.com/,,,,,
f366a23d,cjle0317@hanmail.net,조정래한의원,서울특별시 강동구,피부과,,http://조정래한의원.com/,,,,,
f4820e0d,wei1211@naver.com,송가한의원,서울특별시 용산구,피부과,,https://booking.naver.com/booking/13/bizes/1163916,,,,,
54bc5cb3,steadylong@naver.com,365본맥한의원,서울특별시 성북구,피부과,,https://bonmaek.dothome.co.kr/,,,,,
375548e7,egoettu@gmail.com,365봄한의원,서울특별시 은평구,피부과,,http://www.365bom.com/default/sub3/sub01.php,,,,,
a6f0223f,gotaret@gmail.com,포레스트피부과의원,서울특별시 양천구,피부과,,https://forestskin.co.kr,,,,,
c67b3c4c,ahyunjae7680@gmail.com,아현재한의원,서울특별시 양천구,피부과,,https://ahyunjae.com/,,,,,
f8c3a44d,baroyou@mail.com,바로유한의원 중랑면목동,서울특별시 중랑구,피부과,,http://www.baroyou.net/,,,,,
9c570d12,healingin@naver.com,내몸사랑한의원,경기도 수원시,피부과,,https://www.youtube.com/@Dr.kangTV,,,,,
ddfe8b56,nhealingin@naver.com,내몸사랑한의원,경기도 수원시,피부과,,https://www.youtube.com/@Dr.kangTV,,,,,
28e9ec70,saintmary06@naver.com,세인트마리여성병원,경기도 수원시,피부과,,http://www.saintmary.kr/,,,,,
5ea00092,stmary02@naver.com,세인트마리여성병원,경기도 수원시,피부과,,http://www.saintmary.kr/,,,,,
37b3be91,yeonojae@naver.com,연오재한의원,경기도 고양시,피부과,,https://booking.naver.com/booking/13/bizes/889913,,,,,
dfb29db6,ilsanbaro@naver.com,일산바로한의원,경기도 고양시,피부과,,http://www.ilsanbaro.com/,,,,,
a287778e,mihana111@naver.com,용인미하나의원,경기도 용인시,피부과,,http://www.mi1.co.kr/,,,,,
dc5404f7,arneclinic.korea@gmail.com,아르네의원,경기도 안산시,피부과,,https://arne-clinic.com/,,,,,
79bd1cfd,reyoung@gmail.com,리영의원,서울특별시 송파구,성형외과,,http://www.reyoung.co.kr,,,,,
713d7d33,zue@k.dk,강동성심병원,서울특별시 강동구,성형외과,,http://www.kdh.or.kr,,,,,
5c836df0,drsun7500@naver.com,닥터선의원,서울특별시 용산구,성형외과,,http://drsunclinic.co.kr/,,,,,
dbb39620,bestpsclinic@naver.com,체리성형외과의원,서울특별시 서대문구,성형외과,,http://www.cherryps.com,,,,,
51c20e93,jmb1119@hih.or.kr,홍익병원,서울특별시 양천구,성형외과,,https://www.hih.or.kr/,,,,,
dbc30d18,whryaos@naver.com,고은미인의원,경기도 수원시,성형외과,,http://www.gounmiin.co.kr/,,,,,
3f0a00a2,tatoawirye@naver.com,타토아의원 위례,경기도 성남시,성형외과,,http://tatoawi.co.kr,,,,,
0c923e76,ssfmc@hanmail.net,미앤아이의원 성남,경기도 성남시,성형외과,,http://www.sn-meiclinic.co.kr/,,,,,
e2c396fe,i6043@paik.ac.kr,인제대학교일산백병원,경기도 고양시,성형외과,,http://www.paik.ac.kr/ilsan/,,,,,
2b541b0b,turtlefo@hanmail.net,베르나르의원,경기도 용인시,성형외과,,http://www.bernard.co.kr/,,,,,
c2588fac,youyou531@hanmail.net,한나이브성형외과의원,경기도 안양시,성형외과,,http://beautifuleve.co.kr/main/,,,,,
cdbe35f3,1purum@gmail.com,푸름외과의원,서울특별시 강북구,피부클리닉,,http://www.purumveinclinic.com/,,,,,
ac7bf736,lovecure@hanmail.net,동의보감한의원,서울특별시 관악구,피부클리닉,,http://www.greencare365.com/,,,,,
bb229752,seongho0717@naver.com,경희오늘한의원,서울특별시 노원구,피부클리닉,,https://oneul.quv.kr/,,,,,
9472df78,angel_i_ped@naver.com,엔젤 i 의원,서울특별시 도봉구,피부클리닉,,https://angel-i.net,,,,,
e14ead82,iohoon@naver.com,아침한의원,서울특별시 종로구,피부클리닉,,http://www.damiindiet.com/,,,,,
bddf568b,jeongonhani@gmail.com,정온한의원,경기도 남양주시,피부클리닉,,https://sites.google.com/view/jeongon,,,,,
5b8e172a,kmedjin@naver.com,고운몸한의원 평택,경기도 평택시,피부클리닉,,https://booking.naver.com/booking/13/bizes/261324?area=pll,,,,,
56bc89bc,official@woorimediclinic.kr,우리메디의원,경기도 평택시,피부클리닉,,https://www.woorimediclinic.kr,,,,,
48c1dd80,uoneclinic@naver.com,유원의원,경기도 의정부시,피부클리닉,,http://www.uoneclinic.com/,,,,,
bdc1a655,ahaped12@naver.com,아하소아청소년과의원,경기도 광주시,피부클리닉,,https://ahaped-mo.imweb.me,,,,,
3cf5c05a,easyclinic365@naver.com,하남e편한메디컬의원,경기도 하남시,피부클리닉,,https://sites.google.com/view/easyclinic-365,,,,,
db8b8d59,em365dongtan@gmail.com,동탄이엠365의원,경기도 화성시,피부클리닉,,https://www.em365dongtan.co.kr/,,,,,
a69a3d8f,dltmfrl621@naver.com,스위스의원,경기도 수원시,성형클리닉,,http://www.swissbeauty.co.kr,,,,,
